,tcre,zec50,zec100,zec200,tr1000,tr0,tpw
28108,1.7862074499864897,0.02698742558904521,-0.02251677713393918,-0.04493244049055867,0.044928941269233746,-0.16166103259213868,2
28578,1.3601803105993775,0.11901254215411061,0.20736951590102604,0.2957144188076375,0.2418613248296,0.15151619277725925,11
30306,1.2664857938254461,0.07790832198284958,0.0643462363302656,0.03376619879386267,0.1252157352781187,-0.052815265634365234,7
37027,1.2428247293922106,-0.015501211637666934,0.004090124320393906,0.04413735213848735,-0.03049616740119987,-0.017743111524936322,0
41372,1.698252501721003,0.15939016514563442,0.23667606664620688,0.27386568562351554,0.2968801099331988,0.09525667062355908,11
43444,1.106019900071595,-0.007038319114868852,-0.013659036696664018,-0.04420290468283228,-0.016315798250355673,-0.10248771847306674,0
44501,1.328458138307166,-0.018525233870528623,-0.03311964032248804,-0.06738915999500739,-0.04335214081629646,-0.07492691019441038,-3
44778,1.6807679218138363,-0.1459252258607575,-0.23613527441122995,-0.3331618051871863,-0.2715941753280431,-0.404170440618305,-10
45979,1.3702594818245153,-0.04428643836556856,-0.06387241085809103,-0.10279193174784207,-0.10635137385226212,-0.14302670237168624,-2
46609,1.953293299488682,-0.04283756857562815,-0.04383280668370926,0.003757595291577598,-0.056078894320843675,-0.10856272020003677,-1
46634,1.219868480645259,-0.05980777205109633,-0.0680191202563063,-0.07093464485608636,-0.11409540838623755,-0.13334827597713292,-4
48679,1.603369844522418,-0.1562851896387647,-0.24613023451668092,-0.34351874792773285,-0.297906049888337,-0.42267187046717,-12
51558,1.4304745855279652,0.13197549871365322,0.17347115393342194,0.12677160074489957,0.24264232573475675,0.05722867299414541,11
53424,1.8615792918278133,-0.08757883640789332,-0.11496200975270088,-0.11952459238970103,-0.15780803159698165,-0.15422629402545524,-4
58185,1.410597752649823,-0.05051217682703091,-0.14450787522864483,-0.29286203537581446,-0.13837287998626002,-0.35937632736762704,-5
58814,1.72223200796375,0.08108143104938459,0.11320681504907815,0.09824812804517058,0.1564181781122329,-0.010763840474241088,6
61215,1.5504033093060903,-0.019919640365238855,0.0043174202350340085,0.0591244862692728,-0.026863806180962957,-0.004948925854330641,0
61316,1.8078980053540508,-0.09286834949646972,-0.12803326878344534,-0.14448677948134847,-0.1625101325766498,-0.19885430855217173,-4
62962,1.767936490132358,-0.005039005561111143,-0.0485321525062985,-0.06586654851759643,-0.03352617459370988,-0.24478531131366454,1
66380,1.902012211526809,-0.07913277670246055,-0.11779415769766644,-0.16508210060562445,-0.13769102240626596,-0.20521842654980083,-4
67109,1.5786737091328091,0.13136571992261215,0.2052344952825902,0.2699370259219209,0.2516917969900012,0.0853389411613012,10
73454,1.0734496744374007,-0.005935725852038054,-0.017477372975989613,-0.0663505393118724,-0.017354777157642554,-0.1603606631318422,0
74441,0.9310836401387024,-0.024068276670524802,-0.04647998844632473,-0.10598760804742202,-0.05959581773646705,-0.19327305748706422,-3
74805,1.5891245968272427,-0.011028697261304954,-0.008660429075215026,0.01038571454108328,-0.02050199085372162,-0.14363508623771115,1
77060,1.3990581634871588,0.11983538196772292,0.17520168579856943,0.17055048866888733,0.22595423893691713,0.05705381805390211,10
81590,1.2399800764493856,-0.08820413074916322,-0.12210549980073382,-0.15920642365245063,-0.17735831813788105,-0.21775282293053722,-7
82942,1.3942200669786264,-0.05076577067522736,-0.06959346527467458,-0.126130827089586,-0.09038332077209654,-0.1807925386157711,-4
83449,2.32117032141387,0.32287666756140876,0.4161194959169978,0.3522300678949266,0.5869598738450605,0.1525245649923504,15
84839,1.9488703857504595,-0.05457355782578355,-0.11389708116340547,-0.15080239770581483,-0.10251223001370935,-0.2052057893480967,-2
89645,1.3659490431116708,-0.09983664030426098,-0.1629881069900685,-0.22412918714988628,-0.2095533105137295,-0.2800760924662597,-6
90101,1.2331498711109004,-0.11608901995979526,-0.16449393719122885,-0.24212072816756058,-0.22416209751620064,-0.2626070148247554,-10
92941,2.3693262501397956,0.14370450207033825,0.10844542732716,0.022254374159588863,0.19090028298204897,-0.1987880319015145,6
94283,2.01757488913839,-0.046283224412964064,-0.11853475196289809,-0.1866599528824071,-0.08384554988281923,-0.285434109931774,-2
95889,1.9115584741906968,0.22199020542513326,0.2507711122785725,0.14720356906357557,0.3613092674340552,-0.11857977086494377,12
96217,1.3987005308609546,-0.1118128460462664,-0.1392224174507546,-0.16836175431704525,-0.20184300171797465,-0.19919718404828515,-9
98882,1.1578036650829526,-0.03297500876061976,-0.039659954766168015,-0.0885789065738567,-0.06856830598497976,-0.1510688219898746,-3
101087,1.6916611647689725,-0.1857472174405861,-0.28104915784828766,-0.4010997184941345,-0.3496942264171723,-0.4399433893443745,-12
102196,1.180777227507295,-0.02496198628183066,-0.05259719738815605,-0.10538731893902575,-0.04872028990101085,-0.16755866647921497,-2
103238,1.4452919255068473,-0.12920117103769746,-0.22821811416139592,-0.34822278953834473,-0.260281073752479,-0.449151881416475,-11
104018,1.3074539667829335,0.009373188753087236,0.013515219278028123,-0.03271403369150905,0.008010320613483835,-0.09079555009151907,1
104047,1.5086157157802156,-0.1205000588709868,-0.2172983237952033,-0.3361118167955548,-0.25513431902438954,-0.47944362119644407,-9
104455,1.8934910566318037,0.334135066974786,0.559104218295202,0.7959454652719051,0.7003286561610755,0.7213707817195508,22
104698,1.6500343041467918,0.04982186158587121,0.06093817673476476,-0.01481687885327343,0.09959723125225595,-0.02252779782450491,4
105860,1.686291339212189,0.1159718705973467,0.09839945429738273,0.0058411529468183065,0.16594276290227494,-0.11931823095828492,7
107761,1.461358396401302,-0.07081904952742213,-0.08767026479583162,-0.10053999307373096,-0.14365294124989259,-0.1932785846872614,-4
107817,1.8908016975362778,-0.14523355247695968,-0.20661798625865258,-0.27457518748820897,-0.2644106898160046,-0.3941013557995522,-9
111839,1.1374402198711782,-0.09550964278708296,-0.1415047074510869,-0.19634676107823834,-0.18181321049975963,-0.24927579243296638,-9
113632,1.7670913335444092,-0.021859562582603687,-0.025981461947310214,-0.018498731473168828,-0.019635300107083475,-0.1310796365433547,-1
113811,1.8608265172968672,-0.03167792604550912,-0.08026009731571748,-0.10236960155350583,-0.07158648111035082,-0.13681213809757647,-1
114151,1.4163216296366945,-0.08357340260441926,-0.11712322264484665,-0.1500645062024033,-0.1427693085903392,-0.20284050947247736,-6
116975,1.3665513461297596,-0.07859590452492626,-0.11263397624291982,-0.17182952344855074,-0.15048302759961163,-0.23610425957866496,-6
118983,1.6349315111822276,0.10110048362468604,0.15771828537947608,0.16077497534645024,0.2001486323447037,0.06834892138057684,8
121134,1.6549139428783497,-0.02509249155422766,-0.041294027328862004,-0.05384017498200144,-0.06397043731038798,-0.07242726413009618,-3
123476,1.2127113791249728,-0.06964434953220855,-0.12277508894601086,-0.21950764359855968,-0.13708290107906573,-0.2798782609146965,-7
123643,1.9352166814664395,0.2514472510316612,0.33142527399290755,0.34112532203767487,0.4735230820752039,0.15766021532737445,14
125351,2.090445697241498,0.1095390559824918,0.17917698151211647,0.17931369589729984,0.2206996464558646,0.03430289582456249,7
127438,1.2528647036889855,-0.09434832085582778,-0.13475085050736024,-0.17932064550987326,-0.18024629981652196,-0.24041287734749422,-7
128300,1.3606840040060577,-0.06696193764624092,-0.11115568102579476,-0.18254839104374598,-0.1369333490857969,-0.2970482359546556,-5
130075,1.6100515014943184,0.06233837342898951,0.13912149181182976,0.28851602932940246,0.15137024640661245,0.30152445162787905,7
130293,1.340007141274739,-0.05761555782997996,-0.050911465330125694,-0.03324779510565845,-0.10162640864276984,-0.09886352898980136,-3
130510,1.6139687843146175,0.19186988443041608,0.2989644840978334,0.3474990319971467,0.36322386621336555,0.1909385003123749,14
131918,1.236999516879655,0.01795516266639785,-0.02705572055270644,-0.1489113386160521,-0.008234146880672366,-0.2433725779508042,0
134912,1.4600320503863047,-0.08521819661734775,-0.1085218513647832,-0.15188886450887895,-0.15090689487036246,-0.2023374490341234,-6
137878,1.4037985758348834,0.07806748019580456,0.12838627068302721,0.14102078691948128,0.17068792336233551,0.1324869086240618,7
139571,1.716449986750943,0.05077976268253703,0.08622629640438673,0.09698273693685522,0.11349013829713894,0.03861515299328255,5
141797,1.3039959345403733,-0.13355495197731315,-0.20529955197902972,-0.2738270391678712,-0.25283355206524694,-0.2954214770843777,-13
142057,1.0278270203622284,-0.015213759232338697,-0.04975608215553906,-0.1267811788394917,-0.05039789264490602,-0.1889679163964785,-3
142944,1.3611195669874852,0.02065747227167991,0.010916416166930842,0.0074549713052134425,0.03415381241674975,-0.060397041010104895,3
145129,1.4183363966280988,0.10449428728168897,0.17057571608823374,0.20303953038506162,0.19727233179635295,0.07137301520554933,9
146882,1.6824521527020828,0.0676909730269517,0.06255269361138804,-0.024603547277105342,0.10539708442502138,-0.14367613151966802,5
150552,1.6626756461595305,-0.047326956281605215,-0.06259828939970702,-0.0557489883168274,-0.07054964522926799,-0.05780097811040674,-1
152550,1.876305144551746,0.1906350251470772,0.13155964879995397,-0.0037852993942035784,0.28224002219282474,-0.19506827774891675,9
152764,2.082681451326163,0.16017883319783888,0.28736602374732856,0.4831917069130207,0.36125903753695976,0.35956575510558403,11
153292,1.9891845378130948,0.05248971187980578,0.052742967271253605,0.07318183367021414,0.10292407294846662,-0.10929697509301514,4
154026,1.3642463496630135,-0.06091380120095691,-0.07153763182863138,-0.11397959486333131,-0.10465018555213534,-0.13285081160362736,-4
154954,1.1753266349029876,-0.004590418986672562,-0.002381768234489101,-0.03460801505868316,-0.013253508050021345,-0.09767550767791366,0
155715,1.5237999606676782,0.13100539247115428,0.24920899399977214,0.4023600851090001,0.27704504925868645,0.228942569480525,12
155878,2.024791962324525,0.2377810723376772,0.3342487171326738,0.4881572279763753,0.4742152736068377,0.3055534183430144,14
159310,1.07889492430342,0.008430750848513968,0.0076662586541089706,-0.03178428907422992,0.007959748485256268,-0.11404089634020699,1
159504,0.9650727776690955,-0.015827090613996564,-0.04004136554876192,-0.10241318131987853,-0.042090313814306946,-0.15406525789841435,-2
162127,1.8437351954111907,0.09935976560541393,0.13464763411728953,0.14002367888425948,0.17710653155271783,-0.07369025986203155,7
163241,1.383316583563781,0.04739980512825115,0.07673320215900947,0.06783846332484211,0.09447238297028648,-0.012373141543599822,5
163559,1.4576304015441655,0.0018169420578644235,0.0035026901130359445,-0.028459982616434232,-0.0022879580844588077,-0.043834418014926435,0
165730,1.9673697098600078,0.4364313656412442,0.6537001243195735,0.7953698350761869,0.8388108223741639,0.3579564140963238,23
166241,1.1676438719365774,0.02161379403690411,0.018600783247795016,-0.043765403176520445,0.024111945185530503,-0.1237832244331911,2
166644,2.07502711451963,0.17711156288645924,0.22793799705086526,0.16787749422320974,0.3139736784528675,0.0022599241770472067,10
169318,1.7156002504274035,0.07543828678652398,0.12829750328212475,0.1761557227386059,0.1621612420749885,0.08513717036798894,6
170382,1.9894534209879544,-0.1492317987982008,-0.2664236236472901,-0.40022304956377863,-0.2832538658765089,-0.49523821935236784,-9
172490,1.495861584710673,-0.09977598470360616,-0.16770677268642808,-0.2499659430348964,-0.18691970765108512,-0.3564872431318462,-8
173678,1.9408024961438595,0.08761858673965905,0.1638632877995314,0.24006779041475257,0.21041988716090243,0.19969646205663993,7
177257,1.7921775720732542,0.0703662785712571,0.04180686504248543,-0.10349033996701684,0.0931592440512734,-0.18594149893578593,4
177693,1.4524694056028082,0.06530667916335786,0.13327813425930368,0.21426759096847037,0.14784865050458085,0.13838804208822306,7
180872,1.4154136745643737,-0.08698699637360807,-0.1141381051126853,-0.1400792686302863,-0.1532120449173222,-0.19600582665487756,-6
182764,1.5335479248472859,0.006220200086036742,-0.017639100520699724,-0.05713287077397733,-0.010017075103622375,-0.21773992873366932,1
183088,1.699389498042811,-0.0011774086274554119,-0.06536192157346554,-0.15578781130273,-0.044248027393119616,-0.26566669874069904,0
184356,1.4483596548013258,0.009813752436077072,0.012527894041308496,0.004815357999300218,0.024049959106934526,-0.021267432862190253,2
185472,1.3688594417475304,0.017936185904074753,0.023172272062218724,-0.023528935051354116,0.03135416795950663,-0.11162467104861967,2
187405,2.258310437932344,0.2015698208301986,0.3595358041383485,0.5617850874585395,0.4373604543036178,0.3979128453218684,12
187454,1.7792956027249758,0.014907502527271799,0.04894532893575376,0.13359680956207032,0.06586606828979291,0.10839204650181922,3
190510,2.382026593213049,0.20890859014269125,0.3776694206608675,0.6307356939497062,0.4701571282292578,0.46605760000528945,13
190811,1.383696771705199,0.004643495683255505,0.02360399302795546,0.06052271596092762,0.01302203858491957,-0.02413909627452014,2
192189,1.3419867544007522,-0.029150711558749043,-0.009593065426629854,0.018057990902211607,-0.029522844298000228,0.012768706651384118,-1
192403,1.2615439134563902,-0.06566633532319255,-0.08729718959085986,-0.12839264128419292,-0.1234819353501524,-0.21402262812267134,-5
194039,1.3912598112671655,-0.04582822600444736,-0.05232864817412586,-0.0751017197203403,-0.08215494687468539,-0.15878225497280984,-3
194898,1.4589850110202776,0.14547839195081114,0.1824959013227343,0.14475635194284875,0.251853396223257,-0.016476345036581144,11
198705,1.5482342134112046,0.12348410587133363,0.20808387943698192,0.32285907699126937,0.2567230010336474,0.18657473520395418,11
202437,1.4894980231607677,-0.1571597813596357,-0.22548319606759426,-0.31709940208380427,-0.2931183992131161,-0.3036022595121687,-13
202501,1.7553783064531685,0.01707188967009632,-0.060682179646099454,-0.14239264633123927,0.004337647924318899,-0.2676636123316217,1
202505,2.7716481999781917,0.22207065217847033,0.27469226568870875,0.3166602212313223,0.4219409080608978,0.07489913115777933,9
207769,1.2332445747674776,-0.017756019989564997,-0.02762606266579959,-0.03866729882976783,-0.02941353941411462,-0.06899331054434599,0
209990,1.3554955344313397,-0.1155290356146268,-0.17141837654290448,-0.23297066166531533,-0.21137180982823112,-0.27959914551659026,-10
210600,1.196048344455745,0.03910443493981086,0.037981726760174306,0.006691802023511162,0.06674143387857878,-0.07875558241570181,4
212348,1.3523895181657966,-0.021219637053779383,-0.02041530214650833,-0.03657244825717365,-0.03310113506895496,-0.10849116275345916,-1
212504,1.4501739884225284,-0.08831685972674586,-0.1623220917239594,-0.26553791943264593,-0.19119046808892515,-0.30179805272171656,-7
212887,1.5106091603214487,0.06455903487035464,0.15015583524096066,0.28368604859996394,0.14630995788184875,0.13215553209219877,7
213081,1.427032848579696,-0.04084760832573964,-0.10084769901245871,-0.19878238448144492,-0.11526074745210502,-0.278849391600045,-3
213589,1.7846240190827598,-0.0596047218700968,-0.15237229174940525,-0.2829942726516934,-0.16329885040363656,-0.357155606175944,-3
215177,1.2915971504423838,-0.07057560876309532,-0.1407126825620506,-0.20914425927945857,-0.15889726212182564,-0.26841099698749316,-8
216230,1.3977623192765853,-0.08809308772274482,-0.09713592672945515,-0.09547161905151902,-0.15536981331125022,-0.0933542119281047,-6
217600,1.101703134932897,-0.040655443099619326,-0.052063803199384306,-0.06606200289493858,-0.06929801818074344,-0.13039880441474794,-3
217680,1.3059220326824383,-0.09273060614932938,-0.15572022658096696,-0.22253864806482948,-0.1927167631820046,-0.30592956977937164,-7
220193,1.5360770064792688,-0.005407339399865041,0.021220499194656517,0.05804787298217984,0.011056392921636515,-0.04856881653021205,1
220966,1.3105064407720977,0.07053676047394575,0.11685146723608364,0.1388023260278204,0.14151929704007782,0.05576788219134057,7
223501,1.9733664944006364,0.07280594716001465,0.1536838797465041,0.24835788043784968,0.18430747922937174,0.16221008725903463,6
225503,1.261898890986466,-0.054550167126875326,-0.10132817668959193,-0.14850356028403278,-0.11100425912891909,-0.17494269090834924,-4
226274,1.7092722106436122,-0.04783192805567138,-0.12828623867261602,-0.21035594838685845,-0.13428928488685354,-0.3424888893941128,-2
226944,1.9458583893400987,0.04151294382964643,0.04611841840089248,0.038830237898724196,0.05273826866130138,-0.07692035155413825,2
227002,1.5246259765330956,0.021013208159669672,0.03526282268288217,0.013601564115061304,0.0430884472073072,-0.12298829277729528,2
228511,2.1174435147193065,-0.06911623769618513,-0.14036318201217202,-0.18376199497974843,-0.13352054642413203,-0.21976990476137856,-2
229290,2.0746855220159848,-0.018430911932993954,-0.057076665537605376,-0.05355476896039235,-0.03799275838983007,-0.15354903229993366,0
230508,1.2078617761880726,-0.07816148426195335,-0.09996861240900956,-0.12923306372957177,-0.1466017625149958,-0.2196023618877918,-6
231348,2.1670665231526645,0.016389817090845415,0.03654970199202712,0.07730270239666481,0.06406224182326392,-0.07950352217767588,2
234533,1.2142508956753313,0.0018653168652029706,-0.007029350934554701,-0.051608661466504335,0.007798119520148861,-0.09106893700345578,1
236168,1.6026000761773682,-0.014275102110348659,0.002149004165028945,0.04408247042600011,0.0014679987677430617,-0.027008710434783895,0
238436,1.0037459024385154,-0.02521802898803238,-0.034634510830047094,-0.03580741067512483,-0.052994585151078244,-0.11429753980676714,-1
238665,1.1695847219783844,0.011122530618426829,0.014086344721242483,-0.0058258055638404915,0.018966579988878296,-0.07723289895514654,2
240012,1.3545662644726437,0.020624509791173473,0.06154070065780659,0.1155406835028201,0.047040593536471276,0.01744931435801482,3
241899,2.026775482608317,0.04510698874296537,0.12272619708915489,0.2296669139699845,0.11276963035617404,0.01246974201161588,4
243453,1.5123729487390976,-0.011080384567524248,-0.0030666479081022935,-0.01795327947393832,-0.00868749464850005,-0.07652232410838286,0
252049,1.931097370727757,0.18943570901452378,0.2646176943777847,0.3410173544964905,0.38681193738987596,0.24069025136619396,12
253588,1.7762059405769786,0.006169157739128961,0.06602397318432174,0.17751627733381348,0.05412641451213118,0.10189079648361662,2
253983,1.2214497013004215,0.08831391646273268,0.13785233409289877,0.15503126348192953,0.15795328335868364,0.016209684191496807,9
255460,1.5997430177649081,0.11855725970286723,0.17430541823311718,0.14927830388590269,0.22590701148707204,0.06391060839320908,9
256757,1.6784577004983603,0.07061693231088761,0.11829897352988716,0.17529326537814827,0.16778722038413507,0.15152406032374005,6
260945,1.471408458648283,-0.0005409219871046478,0.020591479263058377,0.06300453230832703,0.007288889521085862,-0.001098997667387136,2
262404,1.3105335914236953,-0.05195930863785536,-0.07621991394651717,-0.11478284670212346,-0.1070161458681167,-0.18495741635936147,-5
266399,1.3256551781328907,0.01355922931172393,0.03083733372032671,0.025680947609918015,0.03548659571352686,-0.04970262863203391,2
266582,1.9256502149455754,-0.05591208828944905,-0.12217182583862729,-0.1852775288922155,-0.11158988324469599,-0.3146549742016517,-3
267598,1.477363425653697,-0.02165164420530674,-0.01255918939550793,-0.010101824137662918,-0.02935262548428974,-0.1058581644684709,0
268590,1.2446014684649929,-0.12057168839548771,-0.21082971508645532,-0.30456284564071634,-0.23875824748235774,-0.36761467622788513,-12
270240,1.503035507714592,0.0439327949374535,0.07185311468499456,0.07320982311605495,0.09569063694503233,0.031114268451047256,4
270339,1.5380307280317922,0.0025360074019453727,0.030484280965483723,0.08662673915618924,0.039251795847764726,0.030080406760794945,2
274614,1.6708842274902187,-0.06472566832719728,-0.1026344971156572,-0.14941760297518547,-0.13030568388135522,-0.2684665643362024,-3
278796,1.9750341958492934,0.2807256370428932,0.41655075981551737,0.4517420430598029,0.518975921454975,0.19384758798730056,16
281036,1.4314479860505427,-0.0526369958177173,-0.06675355516232595,-0.08837811217215075,-0.09653186743600894,-0.1710466602494525,-3
282915,1.3343223488204796,-0.034976923603941,-0.04143170654108519,-0.049361893702048576,-0.062408346386823466,-0.10159897671122688,-2
283722,1.321695997061393,-0.0945058675291599,-0.12056222564606034,-0.14205265176187765,-0.18469509267522066,-0.1891149720652674,-6
284556,1.4949840506392846,-0.1859148251696261,-0.28654161350012997,-0.4143506468954705,-0.35388157135650444,-0.4348376529883574,-14
286794,1.5211851671845418,-0.03866075321303497,-0.045047373224593734,-0.03818780985923076,-0.07072879533128096,-0.14594606068141996,-2
287872,1.2497103913329297,0.004446748177528326,0.02180740942672288,0.04061086925143842,0.0005720474870261061,-0.06519285418440476,2
289433,1.3529457900463664,0.0013621807661723384,0.024436119429343206,0.024068104200091867,0.008912186566849334,-0.10401829697979936,1
291399,1.8479360829582228,-0.07068291039000263,-0.10653587667242581,-0.06853665030909806,-0.1356352085538517,-0.18832152583598366,-6
293213,1.4831468979942344,0.004793937131357451,0.039689602244684874,0.117596209559093,0.030558944698395818,0.010688666094164495,2
294331,1.8397364188615708,-0.0028780216750365906,-0.08940501638524911,-0.22108765641471662,-0.052281618325439316,-0.2782759180228084,0
295184,1.2263329414910493,-0.026409997975606725,-0.011367959167429387,0.00023281318530243844,-0.03601415743054548,-0.05836760933110792,-1
295308,1.9228365510181777,0.10686684627089105,0.09694650985654696,-0.00626889129054975,0.14636740328968556,-0.1756218648553801,6
295377,2.199403505908028,0.22307512738037083,0.35438457701794635,0.4878509372843194,0.4421054570441445,0.29634845514052377,13
295888,1.333842350790636,0.03753609678679104,0.0518232273485395,0.053199889258127575,0.06417204346372984,-0.05614255960792701,4
296233,1.5268889762879183,-0.010387493449497187,0.015608661733820028,0.06187929217577781,-0.014539535870957243,-0.05419856851027373,1
296477,1.552984050479732,-0.005624375112952995,-0.0129604359958011,-0.03564418667190261,0.002109115698159192,-0.08202995141006036,1
297672,1.7423190571105729,0.10243303630842249,0.17168515039518395,0.2514085132106094,0.21359855304761544,0.136219134400553,8
298383,1.6334838151255335,-0.04367546357597285,-0.14436432966757518,-0.3115281001237906,-0.12928069700498512,-0.40316763014256907,-4
299646,1.2064957417602937,-0.07225182310417222,-0.11359806158376817,-0.17065863504946632,-0.14237266214569932,-0.25243642440927605,-6
300101,1.4140255307742096,-0.09154035036834518,-0.15683027115346482,-0.23166697529241387,-0.1910008813332218,-0.3220492060863678,-8
300622,1.8028971029287035,0.035650337480217065,0.09599531860079158,0.17055662841858554,0.08663959640740648,0.07562206794831294,4
305456,1.5206481923967015,-0.0459224263870035,-0.058534879735016254,-0.0777130781559805,-0.07029165892128808,-0.13444537713471233,-3
306056,1.6994906507942824,-0.09909359038512999,-0.13318248465631277,-0.16524166827962072,-0.17359763947173978,-0.25236460096633184,-6
306146,1.7607155610101906,0.002572301523740439,0.033334387638337404,0.09942815593175935,0.042074073840613346,0.04633757444925264,1
307684,1.82269446193414,-0.11461636632700012,-0.13688392100622515,-0.15709662365753552,-0.218757106300141,-0.27540067382209743,-6
311918,1.1968445706723263,0.031123246769391155,0.04908565777295215,0.06845440554834181,0.0708231563663182,0.029710775448438573,4
312631,1.4979366057107657,0.0037748857334314323,0.03194161467460943,0.07686671593246053,0.026354433197020466,0.010555423333799635,2
314149,1.2617704033280832,-0.07498032807730537,-0.09830589278019586,-0.10900548502974305,-0.13153004341670194,-0.10816590469247615,-5
314320,1.855153788183322,0.2414077730269717,0.3848770759273894,0.49755206677740893,0.4813363732701148,0.3079123553845706,16
316272,1.5920079680610897,-0.060252173300733736,-0.08383981909448046,-0.10046322273734942,-0.11892202602109947,-0.2158826072194332,-3
320608,2.043101369460688,0.35186212358106195,0.5798035021748329,0.7962333450365531,0.7353311702255221,0.715673525577109,21
322199,1.8953346197338536,0.012895661370831757,-0.045346997481304774,-0.12961839863624958,0.004538984274771174,-0.2359900765550565,1
323187,1.135048860477945,-0.07371048383607604,-0.10429788469645618,-0.15582126039360156,-0.1511893649160615,-0.18476150477836353,-7
327130,1.9485148401959007,-0.07934405482595608,-0.12447952491088632,-0.15011880293758706,-0.17091236920148267,-0.29054848199218575,-3
327916,1.3269218476407458,-0.06598255767579952,-0.09115575542396503,-0.13377870731480335,-0.12851642298419885,-0.20258711729113807,-5
328301,2.1681663892443437,0.0005350278861606661,0.0012633673628585917,0.027874377078606294,0.025783313026737975,-0.004723393349126914,1
332426,1.6757820574180768,-0.07550123648722251,-0.10765522805945915,-0.16420920606003975,-0.14472110471288335,-0.24482879846266212,-5
332518,1.217241764772574,-0.03806088856180945,-0.06871190783925463,-0.13946851490596734,-0.08412989149055927,-0.17466236526646256,-4
335756,1.7126954542468134,0.1331579108472749,0.2364992647050812,0.32318295308208467,0.28122673907588114,0.23060946446838193,11
341214,2.0668235621212308,0.2980190853973088,0.48191874148158,0.6367956277434974,0.5944565065820511,0.38456661265491,18
341408,1.5147500416191568,-0.11631155768456392,-0.16066399433176337,-0.22112734606493567,-0.20812332746528917,-0.24546154784743252,-9
341477,1.2097627207197985,-0.13675869977202892,-0.18670077643012317,-0.253183386680059,-0.25327562625767075,-0.2601754658220081,-13
345761,1.5512453585680825,-0.04953778954388488,-0.07418862393509196,-0.09316388868039827,-0.1056943933141905,-0.12386154687268443,-2
