,tcre,zec50,zec100,zec200,tr1000,tr0,tpw
412432,1.627703789416127,-0.05989723440140171,-0.09631869034989071,-0.12653466722393647,-0.13591984407823166,-0.22394556828740972,-3
415687,1.5058201359475363,-0.08616915063049291,-0.14724256618803633,-0.20873112476448208,-0.16746074464286087,-0.28568246074113346,-5
423784,1.4370845133150612,-0.04908265218989594,-0.05580730818054569,-0.08593815447271536,-0.09673880177277616,-0.18978923614001905,-3
431431,1.8865604263369065,0.050907598329743564,0.12770033211490883,0.22243432742160074,0.1391224753186906,0.1396430566722317,5
432373,1.4984841496242702,0.220714009291207,0.2966317245268226,0.26779161591479617,0.39872122903776797,0.1477125512760613,16
432482,1.0475921694100245,-0.003922123665542898,0.00124358227144028,-0.009246737438611152,-0.0063517029801383185,-0.04803122314755508,1
434036,1.3786768877088884,-0.04592997946771815,-0.04961231090743179,-0.05555244726802577,-0.09307383669490599,-0.10532423381289757,-2
436950,2.2106272596289056,0.020677934934041353,0.00206877313081133,0.026302411217679733,0.058778179583255596,-0.05148959429419257,2
438656,1.8502127136892987,0.04094668158621939,0.08603869258209751,0.1448028274884665,0.08961968687253363,0.027896766632676095,4
439824,1.160126492522564,-0.10895018620267205,-0.15472570583488343,-0.21435856312688129,-0.21421286720801458,-0.25958280087765295,-10
442637,1.234365465824737,-0.0410164849093384,-0.0400231059822993,-0.05733244073268162,-0.0751552395496824,-0.11575144965053799,-3
444030,1.8080181844733627,0.02875064682856454,0.053302585923652446,0.044885033002069585,0.06834722868331733,-0.06866830201281438,3
445831,1.7585852086051523,0.02024653025542489,0.002528771561259635,-0.03283924743572553,0.027126837345254007,-0.096598261846387,2
446575,1.430315310950795,-0.053765027316024616,-0.0633224916629922,-0.0539763367669559,-0.10913804859033727,-0.10666327561718966,-2
450099,1.0278562714388007,0.021772705998047037,0.03368927320299431,0.0007138380467011096,0.03837612922219069,-0.032735063074102344,3
450425,1.2553529272305375,-0.030356263425429075,-0.028963767446521516,-0.04490517456347387,-0.052096671613860224,-0.12439470966975627,-2
452867,1.704558571872548,-0.0381961753638298,-0.05770746124653314,-0.11088167231592783,-0.0780174334101078,-0.26412021671554464,-3
452883,1.4606980806785514,-0.02637897891400054,-0.025727878675035898,-0.016971875369957923,-0.04231176376488066,-0.07847879338698995,-1
457030,1.0878001606287093,0.011833923124505041,0.022098155181966117,-0.006292725060041304,0.01467275038643856,-0.045551005440156486,2
457135,1.0901216587354805,-0.07643187870121926,-0.11057872150853143,-0.16518504602611506,-0.1419557099881701,-0.21252326795188922,-8
460824,1.4165354793686076,-0.10306807634844461,-0.13839280183252645,-0.16870768594039354,-0.19120752660191687,-0.2147555866642628,-7
460933,1.4928444995972834,0.18869340120323708,0.35129335826181896,0.5541398623494431,0.39995734290426554,0.444053422806409,17
461656,1.721846001417314,0.029451014442536394,0.06262630310377837,0.11593774327501105,0.08362494967902956,0.09190841647932105,4
461861,1.4461959496896082,-0.005120295407808673,-0.004817599181422327,-0.030068263817193852,-0.014559274034488201,-0.05249555881794633,0
461959,1.1417587387459438,-0.049192439821406975,-0.05276852426261103,-0.0742823384707687,-0.08307833998323821,-0.06978634085906475,-4
465507,1.929901456059577,0.27327874302606836,0.3513028789757675,0.27394549153152314,0.4854074593306479,0.058631972033995367,15
473863,2.2882850224197866,0.06800931419088752,0.07766862809399422,0.14357079918125848,0.13093036419706783,-0.05573470747579645,4
474068,1.853220278544564,-0.09985976865519652,-0.18771603633645872,-0.2929916595974893,-0.1980785050887799,-0.3138850056072472,-5
478867,1.5160268482623676,-0.09968009534104927,-0.19424655129187185,-0.3099196725903446,-0.20910205644109858,-0.3438324853958157,-7
479506,1.0814377455230055,0.006995039981712692,0.03533537339782389,0.05897402398823948,0.025507990907619904,0.008372983814257023,2
479886,1.181168570251701,-0.07352244339773062,-0.1010361172183789,-0.15505868557472913,-0.14100524226891453,-0.20446463360202718,-6
485963,1.531324724644136,0.30852797876763494,0.5074673566412455,0.6892046016784517,0.6082179173511677,0.43684593561930374,23
486651,1.5805682185803371,-0.07437368591864035,-0.11151336504037501,-0.16881428071565652,-0.1396721607127589,-0.23353615841105696,-4
488165,1.1657627012136547,0.026032625668007014,0.062492783855887524,0.07198690093968496,0.058892474093764635,0.04532133526040949,4
494893,1.3638048753916132,-0.12447551815943991,-0.20355967706380862,-0.31316656339406324,-0.25736400381913516,-0.42192506108678324,-11
499322,1.635832940264523,0.15052525692140573,0.24891412805785484,0.32489182147911877,0.3004958136101561,0.2099100944013701,12
500770,1.6499144669237316,-0.09709659299147111,-0.2338090987342627,-0.3965282092583098,-0.23511497944146198,-0.4612976100143732,-8
501391,1.6939952858320992,-0.09769079997423202,-0.1873668320741868,-0.2939427620180919,-0.19787343514729794,-0.39618385644323945,-7
503228,1.672976175572543,0.08656170735281488,0.16676460796072545,0.24418691985161844,0.18068040233489335,0.07301125124908847,8
510784,1.8849169817056552,0.11812213882408584,0.15318542173988114,0.13952639823909752,0.21340430802986732,-0.08660540434881274,8
511900,1.8005396487972165,0.16051028045281068,0.2049141362769773,0.12496435633019587,0.28764747179860617,0.027792663722683728,10
513099,1.8123993584739568,0.18190691127044745,0.33852136755297124,0.5052050574283324,0.3779762615789002,0.32021395591027857,15
515755,1.440963136356634,0.14429046744836538,0.22918338294450447,0.2753529975244542,0.29079096024604967,0.21380973789375773,12
518846,1.1289004960828526,-0.05118383242899038,-0.05909085752362331,-0.08989931845265597,-0.09807198473500578,-0.1358320861530336,-4
519090,1.9808399995200103,-0.07398872368063447,-0.12142860205718575,-0.16335564201757835,-0.11941157306423889,-0.22038599452060853,-3
525815,1.4583102261147562,-0.057893382843519525,-0.06250451660848899,-0.08315934967306937,-0.10457850815275749,-0.18057877490336224,-4
528858,1.8558151616464187,0.11990440963276416,0.2067970021921024,0.26039042782054,0.2364692293287054,0.10135328355306283,9
532629,1.9754014391740191,0.13415326881259526,0.18159669407795676,0.26668823926957774,0.2758030386383101,0.1303523415959869,9
533323,1.1631205898094596,-0.07263880316180615,-0.105483168091145,-0.16673581889502354,-0.1400873105322471,-0.1968769393689932,-8
535730,1.7358226997245796,-0.09404277520010096,-0.20559932778522017,-0.35430605254540115,-0.2186653704623127,-0.5310944635005341,-7
538448,1.3458601919161235,-0.07186086204298636,-0.09154902877679971,-0.10127836671863477,-0.14072671714442664,-0.1573905816952401,-4
538470,1.744356762204928,0.07355927851534716,0.13699777183554795,0.16276223515586308,0.16683352897247317,0.10593417801608485,6
540728,1.953351812550089,0.0629047535055518,0.0909960607790481,0.11799441079269402,0.12478360830908608,0.06319782829062026,5
541595,1.5870504414922884,0.04219492087032406,0.03286088420549538,-0.06868325219521343,0.05442463931616359,-0.18961264301858266,3
545157,1.271736556181666,0.029763046851194463,0.08008706421899592,0.14366802448655136,0.0835714744335081,0.14481069476500708,5
546060,1.7883605352767515,0.14332839592594238,0.26719689810527814,0.3888612302592327,0.3042939617882754,0.2759820012953252,11
547070,1.2643323851407358,-0.0067851463322230465,-0.022824058187483898,-0.10282254292360227,-0.030591269552054712,-0.18707675640479826,-1
548249,1.6236228950520606,-0.015971598692491762,0.00997672903417568,0.05658028218379729,-0.016426720588532673,-0.07492247853043862,0
550799,1.4214087549309977,-0.057379841656936215,-0.10344318987689949,-0.18593509320976942,-0.11854415207580082,-0.268672528296666,-6
555714,1.5369940969821263,0.1069678894961763,0.19463021543485848,0.2753950154968017,0.21736149059646737,0.13348945876134177,9
558035,1.564531272671588,0.16682623561000565,0.24084052759784536,0.2378024024927743,0.30056568513221893,0.06779367447320825,12
558519,1.8135022387716584,0.13163008798107945,0.20743457225593587,0.26552373276082464,0.2566880462387251,0.08091431846771296,9
559041,1.7742770743480039,0.02195497327560858,0.07179789056779784,0.11307263698166992,0.0692813191915127,0.041585743122547175,3
560773,1.7509127370213642,0.048989682913157306,0.10400969820542749,0.13992180505978902,0.11139850559297071,0.010920325408340287,5
562858,1.0200105854670958,0.023571825774891364,0.04536137172172605,0.03621430035399387,0.03934635560123323,-0.05859931760470939,4
565707,1.623731848683516,-0.11157021053719962,-0.15157074408422422,-0.18908310954870444,-0.20424924660650334,-0.2689390482925702,-7
565714,1.2457637034607367,0.06898376199523759,0.09573138053065278,0.07988209821847536,0.10956427121708168,0.0652824606157901,7
566336,1.1835342967803064,-0.001875692465142187,0.0228854250754309,0.047206252618292366,-0.005579370236191261,-0.06129675727133208,1
567849,1.575881846981535,-0.16006955407057322,-0.22636434019910912,-0.30440293177277633,-0.30274959244009203,-0.3824684330608641,-11
573617,1.471843245708527,-0.028745772698362648,-0.010761625023588905,0.004976170643875566,-0.043926131145985314,-0.02499248736697976,-1
573774,1.2508568723829776,-0.011838021475743199,-0.035520272929702834,-0.06830475662658908,-0.05061587219380259,-0.08046474513849246,-3
574311,2.2914992026191006,0.19089379427238207,0.3112773850211399,0.5133207690679282,0.41293386265138476,0.35278562234996286,11
574462,1.3873931937802113,-0.12589737200567352,-0.16873137381197334,-0.22807380568409608,-0.23573219486909402,-0.27045335031660306,-10
574885,2.532344743058114,0.4528481607120649,0.7307985550930796,1.0415217507041974,0.9244858091487527,0.7831865280708132,21
575404,1.8948093440181053,0.21749763839007463,0.3957823756076697,0.6070049020009571,0.4592741995922818,0.45211621581835243,15
577828,1.593765002762686,0.09161346292900618,0.14385235572365773,0.13802423387910956,0.17694858568744998,0.08353459287006221,7
578225,1.6368139744995163,-0.0483551398185349,-0.04489997069717888,-0.030246112064121977,-0.06441134308396723,-0.0912432744512594,-2
580555,1.6895936467905206,-0.05480085717498007,-0.08509100840731798,-0.11554870357400127,-0.10236182835103791,-0.16146553362576804,-3
581007,1.4486334266351808,-0.14447001456961406,-0.1959383032099684,-0.2525997649042462,-0.28152782889861605,-0.28710390753360815,-10
584232,1.435708241155367,0.046867394214506364,0.09505517961874532,0.1375003834742976,0.11257420674418461,0.06987737305286287,5
585820,1.3112991469358293,-0.08570598964725651,-0.11014091254871206,-0.12723645274020967,-0.15549515247589896,-0.14151259024856572,-6
589378,1.4776755111719173,0.07844547085183473,0.18260092575174625,0.32600656321369814,0.18580228606691884,0.25232847076745324,9
589783,1.5429920712596676,0.15001973790120693,0.27963135860848154,0.4521849969711076,0.3274307157381988,0.3716684439638175,13
590715,1.6871683239646722,-0.0998508236873974,-0.19861361054325366,-0.31850430389616036,-0.1962570909671244,-0.4174624027484092,-7
590918,1.7303995695391317,-0.07540348926583174,-0.08542037086714238,-0.07859463232614594,-0.1268079740296022,-0.2078800599257786,-4
594329,1.4846159590230303,0.04359760387246325,0.079084144381248,0.07608828905832898,0.08186390766685903,0.04889955118094144,4
595295,1.7064935245051012,0.00782775880061437,0.05927940375809193,0.13698200331385713,0.024336678629415465,0.09438911688999185,3
601108,1.1879625982693094,-0.0831526580706281,-0.10767585470008156,-0.13638048291409932,-0.14493533508794276,-0.12265051841372662,-6
601304,1.3588019170926473,0.011151754682600545,0.00860447285456889,-0.017285083619586583,0.02386702898412807,-0.06872406646119285,2
603470,2.3450748121597202,0.4858838069025162,0.7892683637195663,1.0535631035329587,0.9663596609998386,0.8011459930116281,24
603491,1.149115588743912,-0.10330783062329774,-0.16314118503951414,-0.21612931803019964,-0.20538894819427345,-0.2594308870392073,-13
608666,1.5600445036336656,-0.1252183168504244,-0.18745575259218228,-0.2542316557419524,-0.2309729088696959,-0.33175512183722505,-10
610672,1.998217677729973,0.38056436744244904,0.6845844069672533,1.0848689766628077,0.8125369613734894,0.8561414359780506,24
612383,1.8690495305920694,-0.05005072263536303,-0.18994837725122538,-0.3874592426526029,-0.15724726531438193,-0.5358958604137855,-4
612440,2.261692511209211,-0.13252858300571724,-0.23843323528443783,-0.37514331719437055,-0.27113478521415346,-0.5051353735675914,-7
614559,1.2602130968918968,-0.06591067369069892,-0.08775929012627803,-0.13902562196131973,-0.12734916055977785,-0.1924977761214151,-5
614682,1.7220061375646998,0.015631225394772796,0.03330867565051521,0.09533078666730055,0.03690963126167546,-0.015299483277109963,3
617286,1.1396277043426828,-0.044619274647511364,-0.0697317464131253,-0.09288228004920973,-0.09504903772241646,-0.1360451357246398,-6
618536,1.5703813059048928,-0.09912663395726362,-0.12664221978632395,-0.15746299698114763,-0.1664623727933694,-0.160508434004864,-6
619210,1.5551021557905114,0.06983925937572333,0.1515806988855002,0.28212944320235667,0.15684101329885314,0.1709814710375458,7
620646,1.4171487561961538,0.17728972954249933,0.28601377541537976,0.3831008476215725,0.3683424091452612,0.30578061737183826,15
620693,1.8151515917525454,0.35360917108370327,0.5464630749623969,0.6827807466646152,0.6871623434253493,0.4313914675988595,22
621159,1.8108748825116445,0.00910965911192152,0.026608082591618176,0.013563961458535223,0.01960092039664718,-0.1251033916511202,1
622685,1.591827190136022,0.018331708700307203,0.052750312618741635,0.08202564403703372,0.057715305293855934,0.031093581572463377,3
623409,1.211755238874726,-0.03815327766657384,-0.03589372917601641,-0.05225441234052797,-0.06201436902366986,-0.0773420948112746,-3
623776,1.8164492800504874,-0.07676155789388406,-0.19649427716024293,-0.344121735898101,-0.18150378517050791,-0.48727565169631387,-5
629499,1.916124407978875,0.27748256331240073,0.4770696348152188,0.6549765093836686,0.5854223282167883,0.6279237154655642,19
629906,1.487537453246152,-0.07004164447585204,-0.09035933803676177,-0.10584191506342111,-0.13169802839195155,-0.11344534647611616,-6
631652,1.4326967961004695,-0.06303120387001382,-0.0835951147731877,-0.10303788293263039,-0.12369845249205258,-0.1676402216722455,-6
632187,1.3340770123431378,0.06617704865957696,0.12264246936351997,0.15522961228162124,0.13330715247339775,0.06697051975181766,7
634508,1.92078346763176,0.06623400565177606,0.10250893933447269,0.11263318930474009,0.13505299515936464,-0.02572478293126379,5
634803,1.8644899848084286,-0.12103443544655001,-0.16092752843483216,-0.19644487060639726,-0.21116977060761943,-0.27989065907631505,-7
634837,1.5170800063605523,0.008280725938127231,0.037087075852706874,0.07828334563092931,0.026314504870096567,-0.06030416734564717,2
637986,1.622193419488046,0.2579561203088827,0.5139553873468581,0.9465076078218642,0.5844565737486869,0.8019682236256767,22
638084,1.7061834002667524,0.01647904508606901,-0.059480281878581565,-0.16140266119858637,-0.015060266856577798,-0.3678998983248285,1
639522,1.8097228877680471,-0.15487061373424238,-0.24501509944706945,-0.31262925254531804,-0.30154791394023905,-0.45447828420748215,-12
648963,1.9085512561098006,-0.11108532349411648,-0.16744920094986848,-0.22677744966672742,-0.19717778667878116,-0.2819155654113602,-5
650191,1.6297977484108364,-0.06620888757102805,-0.07200067267297827,-0.05893867465966118,-0.12054415481581238,-0.12537173565939008,-3
654596,1.5472998561235412,0.0319044655108871,0.006240798326401009,-0.10718978269664392,0.021540555260200378,-0.25229523621181665,2
659228,1.3202951113260948,-0.05307763519752684,-0.07613005556786967,-0.08919722044227663,-0.10165928808143776,-0.11887302821253884,-3
659780,1.4329511409836238,-0.16022479156644054,-0.23207063528623006,-0.32278170805673345,-0.30883391256152937,-0.44089508930823673,-13
662815,1.3636943772833006,-0.07838087108614067,-0.0945083036989085,-0.10164511600718584,-0.1441448780941057,-0.13135208648296876,-5
664739,1.5449710609778058,-0.11384906284275531,-0.18072849664911916,-0.24740776095845707,-0.22057757385029975,-0.28009207963149957,-7
667676,1.2156938905290031,-0.13343467338545545,-0.207429496448841,-0.29915130462587547,-0.2578519780810604,-0.35094217099066033,-13
675661,1.9614758447603797,0.16643293593199648,0.2689941680432575,0.3232055850824944,0.3312680755958095,0.1489415876938846,11
677223,1.5525001215466525,-0.05956351734623544,-0.05092830403972037,-0.03141786806373137,-0.09252289657663004,-0.09375894035198375,-3
677287,1.297895524571106,-0.036867590085731594,-0.038404228973957455,-0.04529306410722511,-0.0644865564009236,-0.11216147019154044,-2
678130,1.439628377312618,-0.05512641075083291,-0.05125139585901506,-0.03221244646845656,-0.09890193352025811,-0.06626777777459458,-3
678189,1.2315755578154464,-0.10633088760620724,-0.13794385374036855,-0.1735173209459786,-0.2009969854870386,-0.23591668696932822,-9
678333,1.0589544814162117,0.005766670293713583,0.012876354789517652,-0.008882260653806151,0.009790298915895113,-0.08421960881935313,1
679994,1.1767846016678873,-0.0849352030420023,-0.0985202704872612,-0.09965755954936495,-0.15858205057569386,-0.1069605440725912,-7
682452,1.839572506099382,0.08494140779312542,0.1459444787710038,0.15556799127208798,0.17769192248429366,0.04779602877383801,7
685920,1.6316996229604825,0.04497361781086129,0.08992422842409664,0.15378842114058133,0.12098323090466834,0.11749820369562053,5
686729,1.1776672961676833,0.11908322346702405,0.21771010976188987,0.30717504395942763,0.24980527644808492,0.2606308876882202,14
687962,1.9102728550328711,-0.06544972427360096,-0.11429970760329855,-0.14676631330181578,-0.12293531713967965,-0.21340965960298403,-3
689480,1.3482857255204992,0.04106701741510266,0.10809724789781572,0.21131698646200592,0.09004824593265259,0.1147612062982906,6
689621,2.1875638620024445,0.09929200933244342,0.06792884526674703,0.047911770299581935,0.16464246896050572,-0.13058479679337004,5
693082,1.930911602639227,0.06631379445961527,0.077235053677573,0.1201960911074571,0.11175460512593594,-0.11522724033308014,5
696305,1.9552143755326785,0.17581652211444254,0.22929044572137247,0.19492574279181385,0.3194585273669679,0.0916382007442881,10
696420,1.1790994036576552,0.07825647652798295,0.14851749269964865,0.22624423144337769,0.17004379977625783,0.17038350617646295,9
696531,1.2734673707256903,0.0327144834610309,0.015214916794939803,-0.008292241639897835,0.0579528268815086,-0.07259822430378103,3
697268,1.4569204131373983,-0.07253360006437859,-0.12177479731090557,-0.16391566009898884,-0.1409314533113859,-0.2883144808283219,-4
697596,1.2066961059561228,0.04831740530709827,0.08857158222547468,0.11634772318232645,0.08699855705508042,-0.0013816156756808473,6
697904,1.743455469059843,-0.04917945681734848,-0.10085192744279237,-0.14632660290513333,-0.09877535479560651,-0.2575714178241481,-2
698325,1.582216504289943,0.06384778446668027,0.13526951665474862,0.19497137560829647,0.14151375750240414,0.10729152395847219,6
701754,1.5762484355153072,-0.1075181526351432,-0.14982925871638497,-0.18233155566649595,-0.20916307026230307,-0.22369738908276787,-6
703571,1.4826524890799615,-0.001002476793264373,0.023218617053876844,0.06973269096226353,0.006151415323336851,-0.014717902690741927,2
705353,1.1074379006396786,-0.03205974427447633,-0.021776672538410535,-0.004062854052374165,-0.057648094197130906,-0.04400794065875345,-2
707725,1.85937480812224,-0.016473046536298108,-0.05861141172885076,-0.10312689862585556,-0.04627623680016635,-0.1929256232509084,0
707835,1.8541428827688209,-0.08368372378921052,-0.15440778427769808,-0.2271582085380135,-0.1604464742522531,-0.27625202807277904,-4
710636,1.7120264057664007,0.16549045681215913,0.2684904832402266,0.3841459686066675,0.34986351538789684,0.28803659051841546,12
712117,1.219058672127455,-0.037642857526092754,-0.027364536079177437,-0.007415433243159075,-0.07430809438031782,-0.046557186127749325,-2
716143,1.587177063215114,0.035818201512444636,0.06729773183061649,0.07741660778276893,0.06699431442552806,0.017995915049490885,4
716766,1.735680909150184,-0.10607320940607878,-0.13607717378116524,-0.1556522277503647,-0.19426135599686423,-0.23169568019253423,-8
722329,1.1984745334841371,-0.024296402472199885,-0.03061176881686478,-0.03850291909723369,-0.0581526345015424,-0.14543146645573818,-1
723321,1.5178027403168832,0.2543717598500548,0.3986706873288528,0.49101440974986166,0.5001790239621833,0.3831935139444724,19
725503,1.1523728577010137,-0.0901432409229388,-0.13520769527576193,-0.20168440425975065,-0.17375823817636482,-0.23772950198677759,-10
726592,2.558518827296174,0.18305176925900835,0.15541219516482574,0.06691632151757254,0.3057938648732308,-0.17712971339924583,8
727557,1.3923196628292076,0.041103709374929576,0.05799715429668684,0.06952564733187461,0.09767542173425836,-0.03761175970346599,4
729519,1.7617830768467808,0.05056506555397755,0.07532954065382835,0.046766547488404475,0.09910659640103492,-0.0591556709357485,4
732632,1.6231057884252469,-0.14817893271814486,-0.24108758971533018,-0.34940082894308877,-0.28258679435938006,-0.4263238830912829,-9
735837,1.3318371851665463,-0.02028336054741886,-0.015937689746305272,-0.0366343995208096,-0.045367998464394876,-0.11941884563340131,-1
739363,1.6033401080369167,0.09302384386175966,0.14086870556053155,0.15045307106974848,0.18257997019040095,0.029823129107453356,8
741101,1.4092447005106554,-0.0715582700064985,-0.0690523490031496,-0.05244516211043959,-0.13458298031352456,-0.08452991050998807,-4
743332,1.6383073589525141,-0.02411569277948944,-0.010665197608523247,0.004426731746604684,-0.030270872107625912,-0.044646565836086005,0
743478,1.4168866283267527,-0.03272080064549909,-0.07021904719944372,-0.13688914860376622,-0.06264360447059447,-0.19914921199305785,-2
748222,1.6159841209729995,-0.04952555047623952,-0.12028502129693153,-0.22092799757281156,-0.12672428927595858,-0.2971361724373725,-3
750670,1.5362033739005005,0.05906174940962483,0.13886580278861405,0.23206217025681553,0.12665625483386145,0.08519140329138084,6
750861,1.3322054745257743,-0.0432733663393019,-0.05431379723759755,-0.06609812383356695,-0.08933924983962771,-0.15824528234055515,-2
751540,1.4086048311207795,-0.05789201909093733,-0.052865333144014315,-0.03305367968812001,-0.10600682121780092,-0.11713607190950076,-3
753448,1.398719631248416,-0.07634807956740142,-0.09136472768187875,-0.10922704640824077,-0.12847293701063256,-0.13695075610794624,-5
756195,1.688574058785411,-0.0976942165825001,-0.16950293327926458,-0.254009919543005,-0.1929572385140872,-0.3677424689882769,-7
758972,1.3967481396977435,-0.03525545955821374,-0.026944612637517906,-0.013366747287058667,-0.06258916908275225,-0.06269924455672857,-1
759595,1.8195720297233544,-0.05227694652290604,-0.11863550079372187,-0.16946250646079974,-0.11991199990040391,-0.2939050335449632,-2
759993,1.175098105924198,0.013188180358270518,-0.0077701309873212665,-0.09558832530032157,-0.0017280078350419004,-0.213677160513414,1
760514,1.257911805300299,0.17712406056485763,0.3244484393486804,0.4895701165287323,0.3816158288605571,0.46049901134530935,19
764911,2.876586035240137,-0.026547391851507562,-0.2342289938370432,-0.4661796425711282,-0.11287555695506457,-0.6162249467277559,-1
768013,1.3405599668699437,-0.10756132351026348,-0.1696802431315978,-0.21317958168948836,-0.20541152903883608,-0.2704718697490268,-11
769577,2.58895726578751,0.5535514541909086,0.8174478062595338,0.9807377506409574,1.0778645519259458,0.5461463418573348,22
770673,1.305094583736711,-0.024591931877862017,-0.06075327902996408,-0.09485709599617764,-0.05815073092221157,-0.17455002086653015,-1
771802,2.220008555533089,0.1256924160090036,0.07826480128777114,0.0207023164725042,0.2021055322841563,-0.19489110190499986,6
775403,1.4420935240153052,0.09943011633751753,0.16771609718830272,0.230727339257903,0.20050830773483286,0.1282835494295657,9
775419,1.522354169369865,-0.057803760914728164,-0.06512055657809768,-0.0839876960007182,-0.09886965299220463,-0.14930554236986104,-4
779634,2.0716809209219855,-0.029490719032745805,-0.06791510186634353,-0.19139575172702683,-0.08001229303769852,-0.3703913959220522,-2
780167,1.5265422736352865,0.0722030967870444,0.10463223536354538,0.07071482860395939,0.13819646481133674,-0.01187278124772384,6
781020,1.473811448258051,-0.1351494521319263,-0.21230119849269702,-0.29711293104052316,-0.2681806767290351,-0.34532938777885963,-9
781609,1.2986170770312682,-0.001184512767903101,-0.02824003009163545,-0.1245281370622231,-0.022984498410164145,-0.21561211614698747,0
783249,1.6774716652516128,0.06869449388887117,0.1491581101508912,0.23813595016039124,0.16137166059583818,0.14113050663679738,7
783641,1.1522284002004606,-0.15255610670702846,-0.21670625593919124,-0.2934515516880367,-0.2905899681048132,-0.3230969992331868,-16
784880,1.0967173306620426,-0.0017103467707040299,-0.006362075274820578,-0.06414458826279912,-0.012909323438689224,-0.13746025149773666,0
785817,1.3408442974577803,-0.03111187720539088,-0.11127288305071925,-0.22425560472092987,-0.10141727626490438,-0.3133631326926106,-3
792829,2.193678134812203,-0.12326434675727471,-0.189598794663838,-0.2690486372979577,-0.2119974311247277,-0.3431128626636281,-6
793433,1.251076984617791,-0.06514887360976718,-0.11439446556069566,-0.17581302914260566,-0.12652963247272742,-0.23578522685383402,-6
798079,1.1975571229246085,-0.050407423932644635,-0.06181072526297071,-0.10544064727833424,-0.0968036957106353,-0.16029740441292023,-4
805239,1.2121169000154886,-0.056752886209491704,-0.06829004904262059,-0.06901547206401792,-0.10566781341736964,-0.08143902245817744,-3
807555,1.406279217433718,0.03923570760906858,0.08194379846209476,0.10761467650310208,0.0844034749727256,0.034315629914267176,5
812523,1.4314914416457403,-0.15102449373190252,-0.22375935497892474,-0.3146664581353784,-0.2922943370383271,-0.3771539159274218,-11
816404,1.33911622504971,-0.07646780999511127,-0.09779825836986866,-0.1121585913378349,-0.1357553528497364,-0.1459978132925987,-5
817621,1.875617731042873,0.133164086690559,0.21850128184245943,0.265465736963193,0.2815871311705198,0.21939715045662844,9
818388,1.960383814799,0.31268130178065956,0.5418159391338624,0.8018027630483355,0.6420933820729391,0.5275134363237162,20
819257,1.4760035140222938,-0.05587824310399281,-0.09005894420711025,-0.15394730393052924,-0.10535852625273656,-0.23260920336135849,-4
821157,1.5045358447424895,-0.09883105394163039,-0.15955516638525702,-0.22898065222138575,-0.18922692553266396,-0.2934424542980618,-7
823492,1.783539853940086,-0.09533327512110512,-0.14784928974230516,-0.24528929038987268,-0.19231128582046697,-0.3661018115948892,-7
827683,1.2032808825854628,-0.05482300049846556,-0.07245354547895899,-0.08188626401177967,-0.10734221601061034,-0.14776963059204315,-4
828367,1.7526767607740705,-0.0931730717269823,-0.1430049666918336,-0.2242117123310856,-0.15209062731862355,-0.2185412506973857,-6
830790,2.3504646570237404,0.09338495513019618,-0.03318749916406505,-0.17937345848927455,0.10724808815583531,-0.3443364651107363,4
832146,1.4376232012288603,-0.02835405017669368,-0.02252578807309269,0.004560878166441684,-0.05172284362377799,-0.07978718426016279,-1
832458,1.4988785765732133,-0.07091664900560302,-0.08346598940882632,-0.10750792099139672,-0.1221545340778698,-0.18753239161213667,-5
832607,2.125593489974388,0.3667101682375482,0.5356452098163285,0.5727271283265583,0.696505995323832,0.38589567513241396,19
835749,1.5724630996025375,-0.02086041592604282,-0.031314459429948815,-0.07589871201516352,-0.05559908110494827,-0.2851002947160588,-1
836334,1.3550290323466014,-0.06589036319065866,-0.07762655961188081,-0.07461716090006143,-0.11061278581190526,-0.07291065790557733,-4
837045,1.3268401734827948,0.05260218710539122,0.04430790517359795,-0.02898944887146171,0.06446204903496011,-0.18881809399781976,4
838499,1.9378884702962746,0.2602012873809343,0.3285793671745798,0.2297185843972629,0.451655143324323,0.051337661007056,15
839496,1.6540074239762435,-0.07409273092415702,-0.0992608992231192,-0.1210432036878919,-0.13482995289466415,-0.18110842306377234,-4
841837,1.1724005553454313,-0.01551401228700744,-0.001126665533865534,0.005582508837959743,-0.023329041205677248,-0.04330738649457008,0
842806,1.8608967193360795,-0.09669600064664619,-0.13945941854969046,-0.20557689621959785,-0.17421064383720197,-0.2841154058240301,-6
843557,2.170592023455715,-0.05186372280267548,-0.07964735273259427,-0.08676303099856542,-0.12808613876255892,-0.18180114692519803,-1
843593,1.6166626589292536,-0.06982469284183779,-0.09517890662069095,-0.1174408826383968,-0.14522450515063423,-0.19645924244005974,-4
843746,1.886681320129975,0.2319332151147162,0.38073039761481753,0.5010594523570637,0.4709431866776159,0.3691072315157379,15
844090,1.7915134581429792,0.04012107446715407,0.0521653497486656,0.09252114011081414,0.07624935158439494,-0.05299845779897771,4
846081,1.8270775812134628,0.1476139699314869,0.1851405457067492,0.10379911097293992,0.25212895760284804,-0.02168851660018789,9
847328,1.5887399504071247,-0.10730226159307144,-0.20247170592845087,-0.2934055982579262,-0.22784320836246685,-0.4578628760859384,-9
847444,1.3557677156361925,-0.07011520518589065,-0.09872834809972164,-0.13391166235516505,-0.13970803042182522,-0.24215046721003886,-5
849194,2.2452649865241368,0.05925954013123613,0.1094044401483325,0.13333552412719651,0.134914749972463,0.03844359109641113,4
