,tcre,zec50,zec100,zec200,tr1000,tr0,tpw
72836,1.4771037759641361,-0.11643949000418341,-0.17619193888563256,-0.23392794669755923,-0.22128454299068645,-0.25471968057080585,-9
73150,1.4845770757385086,-0.13802154201012007,-0.20121446816565558,-0.27283098094471603,-0.25676339635023715,-0.2949508044051323,-10
79138,1.6495557596647639,0.059024123165084985,-0.005446062156277964,-0.15515100155325756,0.05408620324188429,-0.2237096622504209,3
80252,1.9250291616085884,-0.11765835000321845,-0.21471717056214001,-0.32866038093889016,-0.2306035753331166,-0.3701682370346649,-6
83061,1.2095055134632449,-0.1801454454721796,-0.27388215882625655,-0.3615491134621156,-0.3492817717383112,-0.38602015707724924,-18
84647,1.4500361157828732,-0.03573887458998937,-0.118557766592438,-0.2218701643630694,-0.10095566217388785,-0.3569801258653392,-3
86031,1.2523394573369973,-0.13279149528162115,-0.19871422469331734,-0.2791334759823234,-0.2508848291163823,-0.3081735405977801,-11
86763,1.6774314776966635,-0.04200907762607087,-0.07237684557646129,-0.09054797940521975,-0.07167985209134753,-0.11596954674134691,-2
91384,1.9357284549543612,-0.07652456479989089,-0.13435730816376612,-0.21701407459169464,-0.13602345858245024,-0.27971499585013104,-4
91522,1.537954289213082,-0.2300254293484043,-0.3035778538805425,-0.276369240066602,-0.40699048196699783,-0.30749657646400363,-24
91628,1.687262716536297,0.044769014555070985,0.08519073532912236,0.11275860693034412,0.0879391920633752,-0.007450547710824457,4
95243,1.2277376746240527,0.017285887836631098,0.04294876379119561,0.07023839536146537,0.049832237965168336,0.04473432876624288,3
102344,1.508960580346328,0.010537333679404348,-0.07403421839012614,-0.22838612255139612,-0.039152198934104154,-0.33467784786359717,-1
102652,1.380393105938248,-0.08256829124759357,-0.14973051414702732,-0.2271742888522854,-0.175741134738159,-0.30877450725178374,-7
103652,1.4218006047761076,-0.09963024812753374,-0.16228496131372516,-0.1899883595651195,-0.21133681116048608,-0.2779563894589123,-11
103919,1.6059149652214493,0.027781307128931898,0.04043241805766118,0.060082170581233774,0.055689041951034746,0.00509279462679392,2
106704,1.5573280622321755,-0.06933676369444708,-0.08546441595760124,-0.10961331244422934,-0.12838432143214118,-0.20962474112001783,-5
107269,1.0990668126647336,-0.082922089578787,-0.10503541852721276,-0.13457709470172874,-0.15666423499846105,-0.14889322242033984,-8
108647,1.6888834077321442,-0.06816166684810732,-0.0872716200187329,-0.10260230703315498,-0.10773846803543718,-0.14224984707675215,-4
109117,1.573360058147048,0.04570299722292326,0.08152190216525756,0.10244999123857523,0.10056922306887217,0.06682448778911276,4
111697,2.1317229278643093,0.20857039037598923,0.2836020916226154,0.3847288426252464,0.404032853832919,0.22904306526426998,11
113192,1.2120526092148964,0.05580375664307491,0.10370706833179644,0.13101493643554463,0.12436267878781626,0.11103708063420348,7
115603,1.3059525903260278,-0.13417572406885991,-0.20033885148935515,-0.2771913846790002,-0.25665865226632856,-0.3009720589857021,-11
116740,1.5043231324670296,-0.11279765413488341,-0.19769586953482987,-0.3012669182894614,-0.2266424189517795,-0.3309766678745819,-8
117148,1.1878231694807126,-0.06366804195408693,-0.08471536991685391,-0.11417750620521505,-0.1184084067966753,-0.16948741747105284,-5
117225,1.753200047422133,0.020617214111696036,0.02532503115636464,0.02881886444050963,0.02153407484990666,-0.08618523022531949,2
118218,1.511582561198218,0.11530535589774238,0.19118001376750837,0.21425133054537215,0.22689750067292724,0.13000396790533053,10
119893,1.6483076167648072,-0.06470999353318119,-0.09861956283001394,-0.13081464429552447,-0.10733691234821174,-0.1417247925494808,-3
123225,1.4059942339879379,-0.10815066228537473,-0.1647475559837117,-0.2302853171991328,-0.2100112699748642,-0.2381723010250573,-7
124025,1.2538193055349343,-0.07671411910280201,-0.11779357134263879,-0.18455354852211148,-0.15253582931651977,-0.18742707412848358,-7
124466,1.51694223936673,0.015140030416319394,0.011122267471787461,-0.04401000139275424,0.03165810999645058,-0.09004595345635649,2
128230,1.5614925634505612,-0.13632302486728465,-0.22469822632551262,-0.3312505459097179,-0.26063867459379675,-0.3434970624313767,-9
132602,1.18847451391214,-0.10318360964495654,-0.1433690914450969,-0.18922489267655807,-0.19979702409849343,-0.24827501774775196,-9
133229,1.865331251126593,0.1718419382186933,0.27216623684956054,0.30800842930223893,0.3276773730853113,0.12093424980477524,11
137127,1.598449666713692,-0.05104095342470072,-0.09901205654134837,-0.15184590673645593,-0.09180595763939148,-0.20590679327518427,-3
137713,1.3547064847801928,0.0016225748894294068,-0.0007480319707151573,-0.028705799613334415,-0.014455468087979817,-0.08590788817891608,0
141406,1.6557838493716854,0.3223663927229665,0.5419527132263631,0.7617522600841284,0.6573827387697415,0.5419928945205389,22
144110,1.572158840564515,-0.1512228275866967,-0.23271431868810866,-0.3333788442439618,-0.28148098142924227,-0.30860981000671,-9
144788,1.5130622712646529,-0.03065377476392106,-0.030686797483375328,-0.056359777751322504,-0.03836653273719692,-0.03390873730410702,-1
145278,1.2046134678610283,0.0037010960748384836,0.020371001751503748,-0.0021414483757595804,-0.002455482754565308,-0.0349299344685747,1
148007,1.059367734171952,-0.028979773896118388,-0.045436603135314835,-0.06956788081265186,-0.05452039539783571,-0.10366325523762501,-3
150955,1.7098478679918943,-0.07505305067841705,-0.08488079478321131,-0.09138556170898426,-0.1474477153804754,-0.1452133714185888,-3
154280,1.4959215380166868,-0.06179124702233363,-0.061477392972788536,-0.08304180609692402,-0.0994584477150724,-0.039961839444375924,-3
157705,1.6564775488944945,0.07816709830031865,0.11699548448541353,0.1589451060923568,0.14154247324985514,0.09615697802155387,6
157966,1.8106611175070628,-0.021407882709749027,-0.1389773129156564,-0.28893784851918625,-0.10122759344581467,-0.3293401120766306,-3
161451,1.6116539929196492,0.22565885582237577,0.38164272630380647,0.5145811994780227,0.44336331427411535,0.310105018492959,17
161815,1.9355681448960342,0.011954065600292108,-0.03753449904722883,-0.10111631576723257,0.02074454217897803,-0.1833882215216257,1
162510,1.7319348127400978,0.08227911354622841,0.18250778648836796,0.32430483793157405,0.19560467654366698,0.22251862231487474,7
163461,1.7185343792837817,0.05884220818800534,0.10177482690837292,0.16326272020808452,0.13439283028848625,0.09429585667730332,5
168997,1.6856713126953178,-0.11246733092367966,-0.2161367521905071,-0.3175074208830664,-0.22276709275659545,-0.39933505601665537,-8
169900,2.2082941219627084,0.20518183681037394,0.32985367901542473,0.5098507269922155,0.4238861493585131,0.3413471158299116,12
170534,0.8994413639418815,-0.011336105615572856,-0.01338042721912569,-0.04656428590246087,-0.017261047848979305,-0.041923363784765424,-1
170865,1.706301657102463,0.05350098380154189,0.10484953299291,0.13134703246753565,0.12112320335585425,0.05849797268808073,5
171727,2.004333047703104,0.07371768034113257,-0.07540699919940708,-0.30545807307632766,0.032576883173156546,-0.46070564498405986,2
176753,1.3646834551641684,0.04451227619280829,0.057733249109304774,0.0043284567120420725,0.08512716274037846,-0.02728444885078807,4
176937,1.1424327712164806,-0.023347414927964216,-0.03184782218747584,-0.0317008497764808,-0.050593640026763476,-0.025270920940132197,-3
177899,1.3190386621766785,-0.039400850183958225,-0.05770497746036085,-0.09646640847212407,-0.07673399501478717,-0.1739925251375811,-3
180626,1.7494437289752627,0.05916003521542512,0.07321783070551491,0.08023739888834691,0.11994416423071486,-0.045166537425383166,5
181017,1.4394679933266958,0.02392444105625846,0.054311185719510435,0.1330899772954217,0.05505041097835561,0.12174558071143943,2
182737,1.4188978977116018,0.117985149594388,0.18427651729767192,0.21881857011797967,0.2429723318055914,0.14634710007685245,10
183119,1.906437879916988,0.17056292606030965,0.30984658455395886,0.5509812070696265,0.38472306326146155,0.39353087626657834,12
186312,2.20143756254403,0.3592109515841022,0.45425861761613673,0.3757818958145571,0.6527505293672382,0.18470265965576688,16
187289,1.7671226886527776,-0.008867442570251516,-0.061768395711633284,-0.15808778730202655,-0.024752129709457504,-0.19336377794003837,-1
188087,1.5463720459809536,-0.07510275727197713,-0.09166547601417618,-0.10505914209601963,-0.12792959609289745,-0.14623292867920964,-5
189728,1.155788436159273,-0.12158630770045042,-0.19656345380281803,-0.2865136872441534,-0.2394270030499548,-0.2868672590167368,-11
194195,1.2435989692307259,0.03511148941768605,0.07739622030481486,0.11957607911700308,0.08451535053931036,0.04656192482627278,5
202110,1.2079892369703156,-0.01820458265987801,-0.00608394199049167,0.000977926465765,-0.028949792270942742,-0.030594959288674853,0
203339,1.8296217337323109,0.14802688647651263,0.20542301040349997,0.24935238189109832,0.2853170856752443,0.09933617269423982,10
203969,1.5400538736159943,0.054846626057437176,0.07871357040196902,0.07380008133411886,0.09934352884618858,-0.021637040862134693,5
206106,1.3145421329892708,0.09737025103514085,0.17459543955365753,0.24129542986575747,0.20798009672317086,0.18271556216137463,10
206197,1.323931878759687,-0.0054407198150212555,0.014092953123397312,0.008955255432610665,-0.0030977849686737446,-0.023892059341388105,1
206583,1.4274575228852395,-0.12203069203415895,-0.18267248858925966,-0.25182817342154307,-0.22250190176430795,-0.2530948451132858,-8
208693,1.5589203129063147,0.20987712169432138,0.3228847376965902,0.3897557864073711,0.40677221392993435,0.19108715455287645,15
212567,1.6006709851472343,0.0009947517843766907,-0.02933648972523284,-0.1328578154477298,-0.013339242166586773,-0.20648794724331962,0
213587,1.7342234078897092,-0.05962347010553337,-0.12057768895178556,-0.22361696619590332,-0.13509526567959806,-0.3020701284134043,-5
216803,1.5295918977007688,-0.10607786493353699,-0.1872163389948167,-0.2583179731000609,-0.20862929495304172,-0.3636527496165795,-9
218232,1.258099346853649,-0.10866419581525988,-0.1695073404187435,-0.2414961125189199,-0.21379803253432716,-0.2702360417798171,-9
220668,1.8493894421233639,-0.0721137603556623,-0.09459878747488304,-0.1372123007501458,-0.1172022824158141,-0.16457541694373268,-4
221634,1.7660364149509769,0.3276627309775124,0.4830166244414671,0.5378082315858688,0.6098994310591532,0.2448712840106682,20
222497,1.6440463141616652,0.029478425018361287,0.05444464418302064,0.0518657130551754,0.06106894769955251,-0.10046632323011731,3
227963,1.199445813681244,-0.09127548432575172,-0.12954619949785462,-0.17428996058075308,-0.17557309469951687,-0.2011609202393025,-8
228282,1.8022382789165245,0.034966639685148015,0.05971518906185902,0.1018078055996463,0.0689323283396901,-0.0018419272607400755,4
228996,1.5925982835727515,-0.11644840902291698,-0.19530567141709043,-0.28934688375541495,-0.22018375789442568,-0.32009712570637533,-8
231630,1.4648520656963,-0.09930588134062335,-0.12754564553749348,-0.16333049557370982,-0.18982245306987444,-0.23932003000480684,-7
231741,1.2685135963708374,0.009443457906610497,0.046088213784329035,0.07714459856267974,0.03771940077474012,0.06631271204040731,2
233302,1.3630921069726716,-0.13412069933578463,-0.20028550799866318,-0.23800898613917032,-0.25323193726136806,-0.2282905519309434,-13
235104,1.266561394608074,0.10730518111406884,0.15654506207912666,0.14091445088790588,0.19761596445325824,0.05657644991009454,10
235496,1.1969517144836548,0.012474070650558389,0.012682641933318584,-0.029186687230828845,0.010781835279364937,-0.06314408561282203,1
237430,1.5576711847376004,-0.0610208150139282,-0.07271305297001351,-0.10068645928416875,-0.10695406253782802,-0.08648843387182775,-3
238727,1.4541440991353753,0.09261807491494412,0.18011201185288384,0.24937907447996732,0.20463053969598777,0.23851583730537018,9
240434,1.2477710364622716,-0.06623264902603654,-0.0845105633581289,-0.10902681431914107,-0.12104073772448531,-0.1435286385542477,-5
243329,1.774967262175049,-0.040688865620040815,-0.1104460014607258,-0.19192166936634325,-0.09382613326560696,-0.24934101720190094,-3
244039,1.873330482429266,0.1042360173361141,0.1488520276868348,0.19359631197558924,0.20985504253834053,0.06533725333720362,7
244886,1.7712172473233236,0.03965852879997844,0.11042683435279343,0.23113356995807344,0.10625118909678744,0.11398460777407304,4
245029,1.7440184252952036,-0.0669748091566642,-0.10242541650665649,-0.14546693073244588,-0.12442374064520445,-0.18615525034507963,-3
245294,1.429013651493618,-0.012519949976532496,-0.048400118693682215,-0.09616694380906776,-0.018805069127619145,-0.15263918983421476,-1
245489,1.630458389308266,-0.052976481707412315,-0.10500975371043442,-0.15544744231163699,-0.09104860228415412,-0.19579703391970277,-3
248009,0.8884086715254127,-0.028590910562424687,-0.025456577345099762,-0.03273916518737774,-0.05575550455617562,-0.07953488363449662,-3
248407,1.692433045412662,-0.05493642210908134,-0.06702683253674402,-0.10596674161466968,-0.09960587397008247,-0.14435022746550152,-2
253127,1.9314598503926301,0.24170814069243485,0.3594233061804071,0.4257798621081663,0.46618370518577135,0.18731821574982832,15
253233,1.2467131853423512,-0.10424138247776038,-0.1883113743863425,-0.24457862071560177,-0.21915919983340393,-0.30383731769988764,-12
257198,1.0953052653130033,-0.08616372259328609,-0.11864426948390783,-0.15701593010486992,-0.15466674338257402,-0.15499865194742085,-8
259841,1.6689106308048893,-0.1652369538187528,-0.2429305647840918,-0.3342324433481383,-0.30897877000734986,-0.33240393280541874,-11
261458,1.6043519551454413,-0.030160386690734065,-0.07410514606716978,-0.12909682415970058,-0.04499163774640702,-0.16905014318116693,-1
262663,1.48247952160373,-0.08154346125233802,-0.13872032052614292,-0.2014953046314416,-0.16578237730291567,-0.2434497317127935,-5
265330,1.5911105191162283,0.01955995469389804,-0.03496417110900252,-0.130264238539189,-0.02916569978923178,-0.2003162338574666,-2
265631,1.2372399982466422,-0.14005965615380944,-0.20825267684027016,-0.2918750355983847,-0.2591817118557156,-0.30592225458095157,-12
265755,1.472521129980778,-0.06657704873919723,-0.07995447763836405,-0.08634383511340182,-0.09925180210345164,-0.06261190468612046,-4
266550,1.045844385813251,-0.05717878444695812,-0.09183876581139427,-0.11501054192571503,-0.11844144544333468,-0.13935470739275924,-9
268680,1.5775550456654541,0.038218367265801634,0.05628295134544037,0.022055378890703414,0.06959901406942337,-0.08865233516960404,3
274901,1.2756351059518105,0.11970357929461262,0.1563044104891571,0.11455600361698837,0.20808340119383328,0.009017017037795463,10
280583,0.9727437253606546,-0.009960128541211644,-0.028521045435551118,-0.0774959341825322,-0.03647841461264123,-0.1115380139365589,-2
280714,1.8926077299183564,0.3601802161802996,0.5540826423016258,0.6551538926325255,0.7097955220623002,0.6184024494480076,23
281553,1.8409838829784475,0.13368752684750995,0.18438009571631375,0.13359081979222798,0.2443427444967805,0.05247779013335285,8
281563,1.1267804348323867,-0.0024196626894243956,0.001106049798347275,-0.03303354155493565,-0.008884631741089999,-0.06371028306688378,1
283031,1.7787875292181714,0.09022940220421871,0.11856268586677254,0.1194284607980034,0.17091569076690916,-0.011918685624704842,6
285472,1.3503053465670787,-0.03719320470018217,-0.027463690343962455,-0.019961698718318432,-0.05374996309550095,-0.0025563296142224606,-1
288420,1.8291690561209641,0.295703418168197,0.5119123227051507,0.7376743187585286,0.6316500455088487,0.6693256853932757,21
291314,1.3942544230631153,-0.08521474468955526,-0.16641389835973142,-0.27140752726479556,-0.1782111485202036,-0.28592814275530765,-6
292395,1.6066427698662729,0.02311413331447887,-0.06401855774758403,-0.22458156479319702,-0.03554718964496928,-0.2937036527018774,-1
293615,1.3908699514902714,0.04337379048785639,0.11054435849539179,0.18417829516957296,0.10167206500405235,0.10045749208177676,6
294242,1.164457043381905,0.06159044730701502,0.09990319235764256,0.09304581306691917,0.12286374238338893,0.06535885216664199,7
295080,1.2793016479835884,-0.14796294965082613,-0.23231045677541529,-0.3376383783384469,-0.2822890461417782,-0.3744264425006487,-12
295163,1.0390669055088688,0.044220786570398296,0.10309886050474848,0.1775165735351396,0.10263617550534532,0.1176377486610016,7
296236,1.3700180359866336,0.05149089288036057,0.04021376173405944,-0.010555916904186446,0.04297826464770593,-0.040903555330912,2
296295,1.2464433868087466,0.023806617862958568,0.00524537146746451,-0.03834434492723582,0.025805214131469967,-0.11899868353594123,2
297305,1.4699546437733857,-0.009315983090611102,-0.00868899751095098,-0.048029267907041095,-0.026363006537118316,-0.08238412039795726,0
297502,1.429356659900219,-0.05346008009099967,-0.08224056241377031,-0.11196970388874017,-0.09565025707737784,-0.17894457151809126,-3
300869,1.632996846841761,0.040360842958466536,0.09221025250567605,0.13743790874434447,0.10493251910254364,0.11200316988901331,4
301004,1.0492743967178866,0.014589012004727397,0.03964280503804929,0.043090289242977864,0.026155836325557624,-0.016959811807748804,3
301026,1.3897102840390492,0.03125505195813005,0.08048087350017008,0.18679353926585307,0.08114734019809111,0.09394499355438403,4
301384,1.3124748256755496,-0.009702819530204687,0.007953538191991294,0.009054062752495318,0.0006388646522288433,0.016147075805877542,0
301426,1.4646589173539433,-0.09634165850503673,-0.1250105180922212,-0.16047065190803944,-0.1775623963149775,-0.17973956870719204,-6
303014,1.2469315130740157,-0.041998988828537476,-0.08146587091020319,-0.1357055624861574,-0.08148328014394601,-0.17621808140634904,-3
303024,1.2298169815410498,-0.05033676691833744,-0.0703297303113164,-0.11536276037196247,-0.0980102505764675,-0.15870745937870498,-4
304177,1.5018600291728164,-0.16687297264784706,-0.251020806265728,-0.3409096321061029,-0.31773742443613195,-0.3700061116730671,-13
305346,1.4583167928097154,0.06973113507165452,0.0831404256053685,0.02956902552959839,0.12701216036897356,-0.04456280214883615,6
305487,1.8256354709455753,0.10803071875905812,0.2046870683072035,0.31072479775459505,0.23709368508742545,0.21506328770389893,8
311494,1.7380044672579342,-0.03334735763093355,-0.04537776032151597,0.02858741072142723,-0.04721360890722548,0.043894640991199496,-3
312208,1.6894317566508537,-0.1150667405005108,-0.16565175313737113,-0.1301474967248737,-0.22600580065795617,-0.16544385436295134,-11
316555,1.7429368530727691,-0.013932329002152688,-0.013116691767310673,-0.06883930028475294,-0.02505479472297245,-0.1064297726746881,0
317313,1.2565038462613658,-0.13610298129938725,-0.21520185150833093,-0.3107115498962192,-0.25878964617158684,-0.33244173420313106,-11
317748,1.6100144832158503,-0.07774411000883519,-0.13265199847215525,-0.18993876954600264,-0.14043046941993143,-0.21792456048291037,-4
325103,1.177401679711533,-0.13871744432230204,-0.22118125302992842,-0.29295044186530705,-0.27271606049152286,-0.385191676936859,-15
326463,2.3716702149477813,0.11825119779595283,0.10875201650205835,0.10336229384392537,0.21588283889001358,-0.09280666903649863,6
327661,1.8002285949503862,0.05985899029668906,0.026733226586298287,-0.10771875627109795,0.06644184908824324,-0.17840554145490617,3
327662,1.726779041765883,0.022309494525352358,0.058963011452786596,0.10697141732773674,0.07220176569349368,0.08689908110037144,3
330937,1.3715289037415925,-0.19359132440245364,-0.31122474321445526,-0.4016087988789354,-0.37585056400224925,-0.39929538252935065,-18
331265,0.8920033497161084,-0.02033885695282689,-0.034337426110728764,-0.0594462844956658,-0.03998925376175744,-0.10604945771022146,-2
333807,1.4217108504590066,-0.04033553910730725,-0.1073338787305047,-0.19420836064624014,-0.0972539104122947,-0.2442795832367993,-3
336518,1.7784385992909515,0.2839666937166916,0.38218131819966006,0.3360671050661792,0.5008601559043706,0.10670402424359482,17
337909,1.3919468786840334,-0.0996751567584746,-0.15356708280513942,-0.20862787237370628,-0.1807925748997965,-0.22567946945842654,-7
338660,1.4989906521686287,0.18502440608373094,0.3295311458458636,0.4742786278297637,0.39868525153695966,0.4552945013985401,16
339089,1.8442836511888736,-0.04929988149051523,-0.05534935160517773,-0.08935267174394612,-0.07910825823684497,-0.11703555351777048,-2
345582,1.9008516822303108,0.08869434428461354,0.04761591100219342,-0.01412426447775017,0.14278071524803382,-0.12487420305201416,5
350505,1.3053627469620201,0.02292685358665003,0.045124743976829196,0.09183439109642655,0.051114071379737114,0.003997509493105775,3
352854,1.610999768532428,-0.06469087244617877,-0.0869517985319177,-0.1318548149531189,-0.11249138489636912,-0.10688510737409716,-4
353636,0.9654636473855863,0.01773461787533137,0.061547510863195876,0.11833221702077468,0.0487173851438657,0.08711077990727062,4
354145,1.399082667016966,-0.2320366444472488,-0.36258750357075153,-0.4684677658928057,-0.44910251058017103,-0.4967563652047342,-20
354696,1.486593197288364,-0.19358075213634818,-0.29877795020698716,-0.3834759917277051,-0.37302111535932525,-0.43022562351322263,-16
355454,1.172801031326773,-0.06524787074009386,-0.09696356643610682,-0.12221047389136008,-0.1242472525564664,-0.16936945918406102,-7
359418,1.3691635742972807,-0.1179430306482494,-0.18094593832138717,-0.2546929880406048,-0.22159989295469784,-0.2855868512654048,-9
360807,1.1055872819424533,-0.0662679824530783,-0.08459553918904383,-0.11690151588319164,-0.11363323979315254,-0.09192609884519712,-6
363240,1.5532998590530316,0.01659673772686543,0.043718072990740486,0.06295890032021378,0.0457791455186769,0.024766401743104544,2
366655,1.0553146081033904,0.001764769197764915,0.024435075950839824,0.060492291891040884,0.012532249617952518,0.0025319564004213646,2
370533,1.4750695580797526,0.2915184298077842,0.5031357025723548,0.7476387259717288,0.6038170298541314,0.5335981558727406,24
372515,2.0293214733234026,0.08134247098664726,0.1013390362467379,0.05713039904813799,0.16333176248162928,-0.03205077250820999,5
373225,1.4105780721396062,0.015324333426601555,0.03055380620421122,0.07912777215473277,0.024559631734641707,0.06581156258996806,-2
377873,1.3342680882699298,-0.04353080837518197,-0.058564009182636934,-0.06490959409761676,-0.08784802799356162,-0.07782486262608451,-5
379921,1.0991878712250605,-0.05976411035806417,-0.06467641822245995,-0.0656865595907834,-0.11008512606858123,-0.09296463857939406,-5
380268,1.2042028781643301,-0.038904316291928254,-0.06210041389295928,-0.0931179306270784,-0.0643896381967457,-0.13076555495698938,-3
382358,1.2194893951096666,0.003599401287531334,0.0010949073187429548,0.006279715982425715,0.005898547404573851,0.0016868005680321374,0
385471,1.3771213282659187,-0.09350415429549264,-0.14072613529557243,-0.19462252163749616,-0.17436047130193266,-0.23050976766356357,-7
385479,1.2606686079101093,-0.01256304405876807,-0.006306168743999141,-0.03383521197752337,-0.02031731440302731,-0.0794852918228955,0
390235,1.4474147011694862,-0.008126273004036122,0.003454838796024262,0.011354938142556614,-0.01375364026700665,-0.054811265634971615,1
399881,0.9776980363234735,-0.0071498751756013945,-0.007858852911985625,-0.03448567495247057,-0.0060466325710129,-0.04103371140954501,0
400961,1.3271944075662454,-0.09213431707314701,-0.14921348765849296,-0.20149276865748256,-0.1991047133454591,-0.23108396461563366,-11
402591,1.223377033690724,-0.09020257636205731,-0.12827805005152793,-0.14466744377016139,-0.16754922637482483,-0.15710161716471133,-9
403689,1.1431366265900065,-0.06332079163515636,-0.08278929645039557,-0.10887629111619446,-0.11567483383263144,-0.11412872375939634,-6
408326,1.243634779178663,-0.0825886916786831,-0.10440076240316332,-0.12521743737719193,-0.15050444298946308,-0.16527414847796107,-7
411449,1.9065145596359976,0.08158550341118076,0.08060994020719625,-0.025149222090788736,0.14115743597884167,-0.12096629056626647,5
415899,1.112424824298567,-0.02639818164076857,-0.01965686924831278,-0.026337841209247648,-0.04389259722587169,-0.057780889499791,-2
