,tcre,zec50,zec100,zec200
160091,1.499049289792799,0.1842990386288792,0.20287248103492006,0.2286786331674222
160797,1.5383890629152879,-0.11313064741517631,-0.1509124983376462,-0.18287263501878903
162260,1.3288184568343298,-0.09284618511469334,-0.12291798586085556,-0.19199987749608138
162520,1.3413381590468239,0.02604373022718054,0.04046409736098355,-0.014731966056240164
162602,1.019989669101451,-0.007593036891704319,0.011595301839258054,-0.021052258173614335
164354,1.946984280992294,0.048782757849127556,0.1379810994605588,0.22900164317199234
165693,1.4683735719724442,-0.004369797727532765,-0.1389954385184693,-0.28798452453735734
167517,1.4141644123860422,0.03545207722226418,0.076827363840833,0.07804000282351486
168436,1.8251602242362308,-0.2815484537645172,-0.39450699966958713,-0.5277863019964801
169717,1.3714287455896348,0.10248368093767724,0.19937675457646575,0.2552286367390071
170492,1.2999207496778495,-0.02316634144059848,-0.05966434589729608,-0.06931601240493324
171171,1.2336148174041728,0.2928731162722198,0.19958385072665252,0.06953285884493443
172085,1.8568929756332957,-0.04323316191500326,0.0069376857556284754,0.13081145123250248
172205,1.3974015442560064,-0.037317656239406194,-0.08140289048362748,-0.13045935241861328
175334,1.1553720526963476,0.1545694325058231,0.22780515896732711,0.24531393594323103
175931,1.4806613049880566,-0.18800246483921867,-0.23196179091106828,-0.27914625503537405
179391,1.652605764464703,0.3744975363307663,0.36846341742388544,0.36302077344393213
182388,1.7103314313640545,0.7389630159707623,1.157169145588828,1.5213772917196577
182741,1.430327901119641,0.002433053554995901,-0.08338366860321789,-0.15134898582267264
183538,1.014313533875654,0.17398180200921676,0.23978210843258863,0.25979718875450875
183709,1.7661985153337572,0.2052639477399496,0.36418301935369435,0.6142782176067865
183951,1.2862174875618813,-0.17269951273100625,-0.19510566123514295,-0.222514358788503
184869,1.4202811651559824,-0.07555989872627245,-0.1758809568734836,-0.2907824283161047
186017,1.5793734642387725,-0.01048958163377045,0.021184264495667682,0.09755562712257237
186442,1.7492407037633988,0.2306403692006389,0.23243909345482305,0.2293898320034864
186701,1.3883204806709224,-0.16384946130982225,-0.2030209697853751,-0.23120947123461288
194627,1.7312224860046723,0.5181645149477307,0.39655323696710143,0.2484281607610812
195121,1.5751262429306405,0.6978592224019056,0.7093370975903506,0.6898482088069273
196263,1.5687768302402039,0.21282777343790826,0.37296545383783,0.566423648901468
205709,1.5124327327474014,-0.05190088499747669,-0.07216532298808875,-0.08938622918546768
208589,1.5772539307724553,0.06568954690638651,0.17296192469269456,0.3007043726825849
210099,1.892602312814817,0.3219003101158575,0.49865408459247695,0.7705869823663185
210105,1.5380284295322584,0.10161160222912224,0.14649759083388014,0.21258447460519836
210593,1.4683783368843644,0.4606509313960174,0.6575441431445235,0.7026979487617098
212935,1.8354153915296179,0.1838718506497501,0.3210733130682293,0.45800955700947066
214614,1.4018935982124516,-0.2037067672235029,-0.274015417562687,-0.3449035260224904
216309,1.5826328293603116,0.35502130811034216,0.5492574498302158,0.7397504186711601
217897,1.1907054364722758,-0.027087881104219225,-0.04831380096256632,-0.06557665927309264
218174,1.5791160024541788,0.05225381040627752,0.026936717267829202,0.0520648429558932
218921,2.058447331692683,0.032540692593611364,-0.07067692368575962,-0.20368914896223234
220011,1.9089873352567306,0.35138140151615094,0.5309712622219251,0.5707477562004866
223503,1.3453400235512065,-0.11523590007476758,-0.22137852429276195,-0.32798954067447195
226262,1.923047911810995,-0.13329819500353457,-0.18570135269433585,-0.24514654964281934
228508,1.6617846268057115,-0.10424044229039886,-0.15634033088820143,-0.22475545300828514
228570,1.6737281826802348,0.13624659104009784,0.2988872635002606,0.5638546196595466
228963,2.024536889168574,0.051233049880103465,-0.1487774060493796,-0.35944981006342536
229402,1.1648616661338367,0.1636486794317884,0.2526664280897841,0.3033666230824854
231858,1.8393745225556182,-0.0707098956967862,-0.10597931892173973,-0.12935211441080274
233246,1.512702544335098,0.06818436932779126,0.060974201904832714,0.0480592649636602
233601,1.5742512109822198,0.7341519456366015,0.9343123187702844,0.9240837729657125
233750,1.2252606786673605,-0.043940928455471484,-0.04024094682791657,-0.028058601023441154
235409,1.7960430797086893,0.5157224705106203,0.5499588095864103,0.6742781960846653
236551,1.3417330302151136,-0.23396650735148672,-0.3092462153446487,-0.3916056302524914
239922,1.3102212623102303,0.09123725783393155,0.19236431478910943,0.34198909963359436
240413,1.5663670447231757,-0.22769134058577145,-0.3641210213973458,-0.5155635220143042
240766,1.4581082818300337,-0.023468826386995323,0.01016528935403005,0.05208316929933554
242366,1.273233612767774,-0.017432087575106614,-0.08337439916517453,-0.19977846588022197
244262,1.9007942070555321,0.4535321797482377,0.5860605717220362,0.8795190365264745
244384,1.2349062378717819,-0.07140807136737815,-0.09179320247213951,-0.10545671678356561
246402,1.1149837953493134,0.058175846363338835,0.1220953056048979,0.19443401722626508
246483,1.4157037330816615,-0.1486426794774618,-0.21170453178299153,-0.2544061481629267
246898,1.4256172373557878,-0.09035482332803313,-0.1492978970030261,-0.2107024913615585
247934,1.3399974199795994,0.11307252418541958,0.23994535162649133,0.41254044185163097
253236,1.4110824167319624,0.0703581495116623,0.20476619559103604,0.40631598381086453
254218,1.6651118225162636,-0.16516195824855462,-0.2992339780547273,-0.43228698299854296
254978,1.682002821545109,0.44643636692311883,0.7416547993882823,1.1412201941634819
255850,1.3928343270732548,-0.04058752868593096,-0.011192363468349065,0.031676737157059875
257740,1.4976842008155884,0.04665076047825156,-0.019749219485628133,-0.08651524757991957
260230,1.0369886444195244,0.16181817380870278,0.24230040170288114,0.36122781860985187
261588,1.4563421807864874,-0.172863361015954,-0.23250295256271647,-0.3068312205002903
262232,1.5698713864206986,0.3676920091405076,0.5145171076576065,0.5464373717643403
262686,1.3699608522389093,0.16640073676185918,0.34827905166050277,0.5567241071186526
266218,1.9200776609276917,0.23973371388740938,0.3191450326085765,0.443509467059783
275021,1.6224607599756602,-0.09341683188540606,-0.2060753127324697,-0.3176506971697757
276894,1.0201156961128115,0.019450591690865382,0.05253896785402601,0.06681738270213389
278287,1.1972713733220344,-0.0465307911433801,0.009707510445094547,0.058090753211126334
278614,1.4603558607267724,-0.12345045810139021,-0.19460614064007942,-0.24452910360880087
279477,1.6302378322499005,0.10756634064906567,0.048878104160717806,0.006258180662668478
279879,1.8962912902422597,0.11107909986365128,0.1264150647308866,0.15719976334536545
280844,1.697172220489171,0.2940102181729449,0.3861244354583562,0.37437183732731905
284494,1.319884613682718,0.046875542829210914,0.09448410765152127,0.11872483222436925
291005,1.6232646831368136,-0.224415319019021,-0.25229969554801723,-0.30818951935276484
296139,1.4264702786823924,0.370946681089525,0.48161023225521826,0.3988547984306121
297897,1.541909762661497,0.09076972862369681,0.18062450352570503,0.30977824162007495
298102,1.5717048920398382,0.42368393861565967,0.5791466242608154,0.556404500019205
300752,1.4749965461211818,0.31326596165585596,0.531122574163833,0.7662458820962252
301288,1.3648931242383717,-0.12520554736059175,-0.1451143887704902,-0.15718372169541572
303329,1.6695277226930783,-0.10690421976922715,-0.1477169142884216,-0.18464417086723905
305986,1.379462311135436,0.052734887370750494,0.012898227809233331,-0.03500063293360811
307383,1.3597384494471154,-0.2316666275891064,-0.30474338362175657,-0.3687143463198529
307472,1.1221518027334543,0.006514452969619278,0.021912750156009686,0.04395581700926399
307521,1.1053923950613513,0.23897296573763427,0.39816985290962537,0.5715441827145604
307587,1.4585218944620129,-0.0317013504728878,0.01729534237039876,0.011337890939532747
309316,1.6084370482414976,0.8668708756244554,0.8360041804750187,0.6413253238548056
309355,1.7299261930712455,-0.12952034674737756,-0.13354515896205887,-0.1319923830010412
309465,2.228326969561318,0.2761530217540522,0.3311400516134344,0.3411619512593229
309961,2.0022451723626635,0.23325640043389306,0.3295726209508203,0.43696942565591
312048,1.8001982046941782,-0.13009096347605387,-0.23423829673295216,-0.32338955845006456
313244,1.7167339076040884,0.1059655152903991,0.031043835896432448,-0.011106792954756806
313903,1.1212491142055523,-0.12562756918780904,-0.15713872970683262,-0.19582695763383828
315289,1.5010227162538055,-0.14417544804067428,-0.21984222085795158,-0.2982358857580001
315699,1.4209424764524103,0.10652165190943008,0.10743882860151888,0.09840753525272228
315864,1.4572534106295234,0.31960211425540175,0.468270212771946,0.4808162270935581
320216,0.9485482728622022,-0.0023047806876664856,0.02181768577130938,0.00902141761698283
322372,1.621874063592899,-0.060746878046838315,-0.037949640687133135,-0.05399979497976415
324173,1.6134331781562303,0.429912461994872,0.7644821378844715,1.1290825901527035
326858,1.573767956704135,-0.11280154286072896,-0.1358743706206187,-0.17226874331950248
327410,1.6207856166358965,0.13281575883797814,0.24582177782999204,0.42484483783874416
330003,1.496753703298399,0.31554615936216646,0.23434344405448648,0.1013146126779001
331502,1.3601722717789346,-0.03499575637134855,-0.0343015825913624,-0.026368469849552545
339675,1.5440223738158463,0.425725205412558,0.6359609487295752,0.776877758617228
341326,1.4949551962606842,0.3868773745860201,0.6295633165738383,0.8569051986668286
341987,1.532202233654342,-0.308987640369609,-0.4100605996217417,-0.53641849151068
342608,1.6479273472846534,0.317254950909831,0.1541053387969622,-0.02764280409837494
345953,1.532481491353841,0.11215366122418913,0.16494998126223104,0.13859324443984788
346657,1.4738155465310991,-0.17375300927919501,-0.2004331360779874,-0.23266935234549635
347398,1.4263915695646663,0.10442203281734352,0.12159123407002137,0.17366921608212893
348444,1.2898988761089432,0.10508994134713312,0.16725456161974694,0.21049639636807416
352459,1.229491058876095,0.060288243915333606,0.015208453633088315,-0.005113680733152215
352962,1.891201782069842,-0.16192480193205894,-0.29214114649760425,-0.47172606558666375
354343,1.3974626544789612,-0.09867437555181313,-0.19226789376596343,-0.2872260904825341
364873,2.038587541481419,0.14297121789793055,0.2769199511874749,0.5060544566620564
366862,1.9079733512717154,0.29394616202120805,0.39386211932626747,0.5423915170933586
367984,1.3988611741160464,0.15828305341319493,0.2631877105761078,0.4227950023122167
370336,1.3888116427785593,-0.20605060316911028,-0.2576819701370736,-0.3108119464474639
371076,1.4705273444847842,0.1195618146161328,0.16877714926026655,0.29148493592945823
374094,1.6843566884171184,-0.07402251599992593,-0.12243676731542186,-0.17118118864395115
375769,1.49679639444617,-0.06108530623867536,-0.027838645237916237,0.014608878653455948
