,tcre,zec50,zec100
170865,1.723144505107047,0.025221111090106163,0.08939173725683491
171727,1.8644598651292694,0.3008242408507231,0.16175666146483025
176753,1.3645997738309372,0.046040428973859626,0.0803271091329647
176937,1.176138962009014,-0.0495565564577749,-0.058756163388117066
177899,1.3682790426832878,-0.07644792883539875,-0.09312950303322176
180626,1.7141783152049084,0.09965085517292294,0.11566612609034799
181017,1.447117734667985,0.006042944864622868,0.03518201491546713
182737,1.3583557114719156,0.15877325018367894,0.2473941829619848
183119,1.8352996611354688,0.19852092195503346,0.34293457369059066
186312,1.9831593973507455,0.5435457695660006,0.7191616084780672
187289,1.7609944439881884,0.04530453267753454,-0.011751581225520447
188087,1.6392647608972148,-0.15110963291934798,-0.17349639545285034
189728,1.253108769622094,-0.16232490855615223,-0.254262221043122
194195,1.252421831573153,0.013156364649987928,0.0640282488324182
202110,1.2370937810049585,-0.04034520980498568,-0.025437730813936632
203339,1.7460329625570155,0.2154095525144608,0.28822131394899575
203969,1.5271943679873285,0.052443635736285854,0.09343534330597492
206106,1.2742731681707458,0.11102362351589723,0.20867558348773185
206197,1.3622518115176119,-0.043446873016061316,-0.014421750315279258
206583,1.5296091107652146,-0.17184477197978376,-0.24970239682224538
208693,1.4391738712679651,0.2719573081008968,0.4251098050599067
212567,1.6009446138508112,0.022735659674945508,0.006846172366532288
213587,1.7955390142052419,-0.08456762569301546,-0.14213756995897597
216803,1.6163230848359658,-0.13613134998635057,-0.23917961571851132
218232,1.3404200387588598,-0.14059393097372852,-0.2163555828064816
220668,1.9356317419674836,-0.13012969096324012,-0.155666138289966
221634,1.5643681123162296,0.43175200588970286,0.6579439154084601
222497,1.6401969586338137,0.0282482443405625,0.0650021743218343
227963,1.28609710776247,-0.14628181421629094,-0.19462301479611654
228282,1.8128676939235095,0.03239120648371996,0.05909913346680895
228996,1.6730902830589984,-0.13312794512706816,-0.23151383810451542
231630,1.5714415557400703,-0.18182843870917798,-0.21626801839513532
231741,1.3008768749648387,-0.03189177413025179,0.013560423880949024
233302,1.4809302582064672,-0.20791146923572623,-0.2967215486482384
235104,1.2019324538654195,0.14572714124895114,0.22761681728913774
235496,1.2190800179736556,-0.011494122962129705,0.004220441425898613
237430,1.6341984229853002,-0.1117796439158334,-0.1255975173734556
238727,1.4439672466063744,0.06778532728360176,0.1776517326714111
240434,1.3159518017668126,-0.11135932411895677,-0.13509797454459482
243329,1.794191271334777,-0.0004834357956118307,-0.08538144637546341
244039,1.8093987376564533,0.17249564066798273,0.22802531674607573
244886,1.7849318943260322,0.009694602426996601,0.08323467023868147
245029,1.8113406014189606,-0.09244943765941094,-0.13851984319798194
245294,1.4516304795245207,0.005825691066686733,-0.04004197561835632
245489,1.677005595218107,-0.045399837317179115,-0.1161722912311478
248009,0.9246788888023941,-0.06397309254885519,-0.05781171532120499
248407,1.7545074349334475,-0.09151343094948983,-0.10336033264752964
253127,1.7718433688955395,0.3384949702346338,0.49895917616460483
253233,1.3256089874621888,-0.13243450912654664,-0.24187318501507393
257198,1.1806854861152987,-0.1404983800812698,-0.18146201576395482
259841,1.8015565802884308,-0.23376179351123239,-0.3298669875054223
261458,1.6269302465301265,-0.0020890413242169448,-0.059676982543076296
262663,1.5360183492411559,-0.08319951660479874,-0.15570683694753695
265330,1.5509435101224438,0.07633793222914131,0.03970366525125035
265631,1.3640206190731046,-0.21431433154258483,-0.2977496553988923
265755,1.5500126149945013,-0.11281439019509976,-0.1354837735684109
266550,1.11813473388493,-0.10991541100699642,-0.15323764620780245
268680,1.564695397098091,0.05052536321898771,0.08682328215679913
274901,1.214388753958413,0.16536213342628758,0.235385960168498
280583,1.0048331119188203,-0.03477722670639205,-0.04615027515003933
280714,1.682630513970158,0.4628680909750904,0.7321767182331129
281553,1.770374221736629,0.18515670867809497,0.2773991791278205
281563,1.1519371074312148,-0.019784002063693906,-0.006883653644197185
283031,1.741059087483482,0.12957473156811372,0.16811974865732693
285472,1.412163828133415,-0.08441944366651488,-0.07557904936197701
288420,1.7081407879810266,0.332874485172971,0.5969852804386764
291314,1.4598793572606983,-0.08908000310866426,-0.18735746087493732
292395,1.5678292276944785,0.09990642895197177,0.031900006497821654
293615,1.4123621858475985,-0.004701122707436722,0.07593233811516442
294242,1.1440623677097774,0.06948366044077425,0.12760213872277815
295080,1.40320171064991,-0.21170250349869613,-0.3146638689401251
295163,1.0463179117379084,0.010679004086909138,0.07794661680140269
296236,1.3549554115620033,0.058459510406901005,0.06838054233617519
296295,1.2282164106361482,0.06468359485741293,0.048378475734528026
297305,1.514711242489242,-0.039637326380278504,-0.029890749131878946
297502,1.4754314448893453,-0.06937750220213479,-0.10781052482207776
300869,1.652716394975592,0.018942945745266337,0.08081612275272376
301004,1.0607157346887266,-0.004072192601850544,0.03252317215091405
301026,1.399912327292468,0.012232033316625923,0.058315741957727374
301384,1.360728745157855,-0.05021637211823626,-0.028532497999889328
301426,1.553783399980088,-0.1557873295465435,-0.19248284813532734
303014,1.2863009955234814,-0.04323646173272966,-0.09215466171690712
303024,1.2895664468211445,-0.0943419064365727,-0.11330319298934022
304177,1.6330478999420321,-0.2361756039583427,-0.34063222765884804
305346,1.4329760607337045,0.0950835606504985,0.1278207811412666
305487,1.7895612743616478,0.11035826389537351,0.22414121046838842
311494,1.7937958390953763,-0.06191354057014253,-0.09463055848606206
312208,1.8070823972959675,-0.20126264739315336,-0.2839139552808554
316555,1.787553701499059,-0.04368929911781416,-0.03114188239997162
317313,1.358477313918252,-0.17973685103331505,-0.277553219981973
317748,1.6914339958610451,-0.10597287773825137,-0.17886597505863455
325103,1.2921500181943688,-0.2042584691681788,-0.3081568504322756
326463,2.2524161128625737,0.2635235021147264,0.24877962651914398
327661,1.7692263540893776,0.103429107655721,0.10267115704935903
327662,1.748211306669476,0.007147382956270043,0.045625566602804035
330937,1.533921917883,-0.28064521494974715,-0.4313437551154624
331265,0.9166353581159918,-0.034270145609201275,-0.04898443284543119
333807,1.4427938332001833,-0.006776152474862185,-0.08596309640967514
336518,1.5765700105726697,0.41344031352635713,0.5877386985150366
337909,1.4680511016157891,-0.12737617583964078,-0.1972222694420822
338660,1.4344291324034228,0.19857814462965706,0.3762193710126669
339089,1.9289474821195232,-0.11502705281579173,-0.11841216323708581
345582,1.8232986859899853,0.21677232301671912,0.17328824310903745
350505,1.2997446455688,0.03357333067277368,0.05371071753897416
352854,1.6977020386983621,-0.12683629449937106,-0.1494544533730775
353636,0.9851415791719282,-0.01496372982176275,0.03424099998744723
354145,1.5744690843484486,-0.3205936137804777,-0.49046364553084465
354696,1.6376927068180207,-0.27544186807885596,-0.4112696080806033
355454,1.2409044497259387,-0.1094199333303616,-0.14926183521289738
359418,1.4621077637249758,-0.1587342480009264,-0.23799510339817775
360807,1.1821221464522842,-0.11891353873332022,-0.14053362166934558
363240,1.5667395920419342,-0.0021551417255545324,0.033217381134755586
366655,1.0690320224489689,-0.012478443306327414,0.01011753908632107
370533,1.3222498394746118,0.34194569694556365,0.5983287521344416
372515,2.014271702752732,0.09713157802064876,0.1390945267642163
373225,1.4057817987742613,0.008622698173106569,0.020156039065125864
377873,1.400352493633256,-0.09741538737932554,-0.11405788004241635
379921,1.1644257306261423,-0.10989886057107778,-0.11906250776324945
380268,1.2733033353147287,-0.08058531234806998,-0.10983180656514713
382358,1.2303885346913626,-0.0021676365573664036,-0.003873573364063798
385471,1.4584562611572034,-0.1343569364991024,-0.19465483983836163
385479,1.2968300244841329,-0.04503409687002824,-0.029888015631847287
390235,1.4740517815459735,-0.023630936979241346,-0.009912674648228537
399881,1.0002479808267943,-0.018828238774030837,-0.014635561477073455
400961,1.4217430066244001,-0.15238836959498392,-0.21806725744131916
402591,1.3088828724355446,-0.146904676629535,-0.19894704301848343
403689,1.2182237659586865,-0.1176611606837219,-0.1409851749285287
408326,1.323041919505512,-0.1364932274767976,-0.16639481510235998
411449,1.8769311539503881,0.1225102754371088,0.1470696759307084
415899,1.159237047876226,-0.06809826818035125,-0.05820946613609568
416909,1.6488479168773371,-0.23676381036189897,-0.3804746806817696
417283,1.590309580752335,0.034690310992854245,0.12505655518251335
417634,1.3962801860060052,-0.19184010850469346,-0.24687870802316647
420284,1.4410101199439111,-0.20655684865741342,-0.30935776095385026
420310,1.8597247083834212,0.14974264556685424,0.290147438483215
421061,1.2598851552734256,0.062458994203379525,0.1302493916564238
422252,1.591858626673375,-0.11875807770905444,-0.15299966427506284
424175,0.972463172760867,-0.09907038070743734,-0.12043266228961902
427585,1.5339960757411282,-0.0565792738532358,-0.06348341767813159
430569,1.3524307196514997,0.24582257244623862,0.3526793050657697
436843,1.3878634849197058,0.04556508703409401,0.07329378039541634
438582,1.3492722671449389,0.015635084839954905,-0.0006210939097177626
438890,1.7650832676256847,0.05289379159509111,0.1348282715116158
439181,1.1231808188618322,-0.0362554811731457,-0.005166011499291967
439772,1.6463426229036222,-0.1066617355517483,-0.10160020847869822
442086,1.5077750828651824,0.03939650349259827,0.11778189445611398
444854,1.7625273486460735,-0.10777212868720154,-0.09645778635583735
446893,1.2220278644814704,0.05241838181826841,0.1386833051825591
447451,1.4400148701030682,-0.23020810125903846,-0.37233426222227317
453854,1.4197267333670314,0.06408159794690405,0.1683340259899273
462460,1.7739737733343812,-0.1076882946165556,-0.14592519936701764
463789,1.4229106200832535,0.01096136773082046,-0.03136124980123034
466913,1.4903794879356216,-0.024508969511623846,0.024538462731810817
469825,1.6135448226120233,0.10511131760212322,0.033958071722464345
471460,1.5009735164036935,-0.10557887580979064,-0.09623521777640653
473308,1.8164468982941793,0.03585903026334014,0.03774484162084657
477980,1.513416678233774,0.007714249066211432,0.07165576281629416
478982,2.4757953614851527,0.16544292175765118,0.21015973723310966
479012,1.5975023640118478,0.15161250640226287,0.11770092015621958
480639,1.8212347973064096,0.10828663619536316,0.033303482472012425
482056,1.1979980696415868,-0.013738142777375506,0.028989619087793184
483860,1.7258959009516028,0.08092022750654193,0.12545024749640077
483968,1.5182876886368764,-0.19160694450920257,-0.2975850284299324
492474,1.7392083361697466,-0.12911122678041953,-0.1883842441860335
494341,1.5164249297199892,-0.1855115079749743,-0.28330394886569765
494389,1.2311562529714744,-0.14639908408860225,-0.18122260914386956
494457,1.1675512290416172,-0.1095229413049279,-0.1623192760607448
495994,1.8506263824288494,-0.22588793692485587,-0.33166333229636846
497505,2.0743316382134083,0.02448902338894321,0.012480082825648164
499813,1.2071147849156378,-0.1901313133050042,-0.25549320665882935
500222,1.72886540223045,0.13389463535566115,0.02265510472052612
500587,1.3671352961071266,0.09789947159029322,0.22375202348932244
501339,1.4254943258514354,-0.20081217118615036,-0.2522600050961432
506611,1.6450316436298313,0.40690648686289443,0.6582426135004009
508524,1.8204203529206588,0.1963470328728878,0.1958671161659895
509171,1.821457496885468,-0.037714712710781084,-0.08017101960308648
510519,1.847209199062723,-0.14836504274003026,-0.18648121634553805
515341,1.8120800847699428,-0.11481558925500113,-0.19905009325853018
515964,1.5373512017761437,-0.14464604710845208,-0.3123863204848487
516599,1.557919664469318,0.02568597433246289,0.06419916392211444
522291,1.605666049329364,-0.03643537843878919,-0.03159916204880098
523632,1.2779852512377488,-0.13512787056098863,-0.19053490377626336
524357,1.1928550384084933,-0.02888483513959983,-0.13858171835147481
526756,1.736817475945784,-0.12198469869631756,-0.3410687135155068
527955,1.5126400304487662,-0.03825228622835142,-0.03919709259760529
528077,1.231845815369526,-0.011878975458490704,-0.03909440672096576
528199,1.7021044691877893,-0.10091291250899981,-0.1263860727115813
528421,1.387624740243519,-0.012677297825892442,0.0330495812943985
531364,1.515776974752671,-0.032665216694165666,-0.05758933627112928
532413,1.4556349980158219,-0.04439567610540984,-0.13423696544033237
533327,1.144739970474762,-0.06301273121382955,-0.05395547415336477
536718,1.3097416732743279,-0.07620067852843326,-0.07847074936065956
537282,1.0104376420766894,-0.055824595805486044,-0.05332047878241197
539770,1.5459217787511208,0.06584096973962605,0.0011674664554595093
545817,1.5108203916762748,-0.18216610119946108,-0.23401920847855284
545973,1.2866535352313333,0.025808206042503112,-0.03896958692689023
546720,1.3650111573838823,-0.15657148648483643,-0.26862344314233555
549103,1.506331038300795,0.006032009575463793,0.0532325828735678
552587,1.541769873006907,0.1227120710843157,0.13995736323159025
552805,2.1103043871326075,0.1415493088958284,0.052136913887174785
553158,2.0117034024539415,-0.3521311642510814,-0.5359158001126914
555172,1.3455082058272416,-0.07718565961491297,-0.16485886031420338
555355,1.2477193368503876,-0.11660188467588162,-0.14996765415718927
556343,1.919454863877796,0.013895663948007453,-0.16798260329434012
558454,1.5002827901767892,-0.0895014018729614,-0.08960859167960855
560187,1.5013430814515598,0.073707929860644,0.14869678994427704
562448,1.2717971312787808,-0.007086299359717829,0.050320529645596856
563529,1.2762156867126555,-0.10168586578478478,-0.1325165272004145
564291,1.2616396843569333,-0.10595209332155164,-0.11677833791331604
564361,1.2220923039855622,-0.06617661759259885,-0.0578078675665914
566674,1.560778683617989,0.01685908400827274,0.011268864398428002
568039,1.679633520880849,0.11152841002311376,0.005938362593743252
571223,1.5580619242532947,0.059487483144251785,0.14673944631014302
571362,1.9964122235218118,-0.042920314754429256,-0.20642527364370156
572902,1.6102534844031544,-0.08905931274359169,-0.12001043090026142
576241,1.4311065147936046,0.11322996395110585,0.19911433666292755
580380,1.1913833387795607,-0.027281094251862648,0.005380433710311827
587575,1.293039354243929,-0.20140865267081143,-0.2975359193788589
590276,1.2135195125093814,-0.13226742549082848,-0.18766209788927757
590929,1.6774298989491505,-0.14791966597911665,-0.24286956432800455
594654,1.9860514189796776,0.15785132333809448,0.2794932680644302
595024,1.1548774697040698,-0.1269512361003431,-0.16969300536955356
599948,1.7667693670056983,-0.1624966147253648,-0.2704583912582781
601182,1.6547207742016266,0.0024371652060082294,0.01849655720108112
601501,1.5935087377070853,-0.09393113678978526,-0.1520118055196953
603115,1.1867604173884467,-0.0297694727735347,-0.0018487152434099041
609634,1.2770630576451947,-0.07017991122305345,-0.06462622165824805
614650,1.3236302531585658,-0.11660797717476057,-0.13255200882306584
614919,1.15627651462744,-0.0973161156741762,-0.10677815154751058
620317,1.4463678193874239,-0.179028320633003,-0.21474664115811426
621158,1.6102143403115816,0.34614424179849435,0.4107587209188708
622724,1.735328334638283,0.05590880470000892,0.13031310903449578
623832,1.8592909803195905,-0.019737236159927285,-0.011666989821157214
626176,1.6066630153106878,0.11194937226715473,0.21966965298412755
627861,1.5517145289716534,-0.1880733008581985,-0.25721329449662234
628635,1.7281624339308383,-0.19747353058913197,-0.24684991315268223
629398,1.4725308426311092,-0.09151080165964154,-0.12486789340190274
634199,1.8108068623384175,-0.05141846835528585,-0.25121556413850854
636868,1.7998390300017462,0.5335126955685392,0.8380702795111956
637413,1.1980319388752863,-0.028029076795103025,-0.006492945744404732
639261,1.2366798222890238,-0.07986610869524213,-0.0938135388650192
640712,1.242343188044374,0.02197554706730842,0.00762566259866948
641286,1.5364989750895657,0.2362328753197691,0.21344863769860312
641290,1.6349205360219567,0.06004841511912362,0.06807101744043464
642460,1.5860739556573464,0.055153997342978434,0.19067199159553283
642864,1.5946988579620693,-0.13293850824782494,-0.22496002058584774
643446,1.61007481170711,0.010122671209682244,-0.08896139643497847
645106,1.5529445775015815,-0.21969622428280755,-0.3180810615370302
646968,1.376215263329109,-0.12021705957685658,-0.2420101743175671
648218,1.2201645771258383,-0.10227829566680091,-0.10128557010431916
655080,1.7804909759464622,0.0284629244497272,0.09916062990873109
657102,1.700748093601075,-0.03005747434547601,-0.20076541794762703
658040,1.59633347282367,0.026020024358739402,0.07639622425431347
660104,1.1934762059066022,0.042548127069659714,0.09866836734527618
661893,1.3104288804785253,-0.13111410726640527,-0.17676518487813975
663106,1.7135165777434453,0.10681058950877875,-0.013364179343102522
665725,1.333947480505936,-0.14973771085029508,-0.22756556329942135
669358,1.5084871876389372,-0.2789864526669623,-0.3946752257948436
671351,1.9518967799528288,0.19165393642355566,0.35228936887816387
672562,1.5551148742835992,-0.013687100001523955,0.006489776314305695
674691,1.865146580370144,0.005131963997807354,0.004385032702382219
676568,1.414757531089576,0.029748989795550074,0.05916809141098778
680466,1.639460726219625,0.04593639639867941,0.0702051804282664
682371,1.4882174771418564,0.2489103680043332,0.4492263414854081
684383,1.6949579514972548,-0.0647044599984723,-0.06971946431432485
685481,1.6322330946615842,-0.19748069344164265,-0.328162538824313
687144,1.4684230868902544,-0.04414184177259961,-0.033293786933592084
689100,1.3786775078831262,-0.18470919935118246,-0.231367126124693
690727,1.4339271362633952,-0.06002677066938178,-0.08339515080246107
695073,1.329999191251347,-0.2203550494060229,-0.29737650828092943
699273,1.9634184226729183,0.23536417605629434,0.3912573448359209
701488,1.0530440897005453,0.017122270417925245,0.019102399673699866
702134,1.3215196792420727,0.17947831441907147,0.2297673206301405
704519,1.4060089398038889,-0.20366220415794412,-0.25229868830687296
705397,1.216802196086854,-0.06373907565206816,-0.10228270977187637
706198,1.5277334419219755,-0.055422941588493035,-0.09981608877753789
707606,1.5021549920266766,-0.1823004027885926,-0.25984708907869525
708492,1.53032149226176,0.09537006053282582,0.18424806738847255
710379,2.1117278284932013,0.15579814674315395,0.2569857005008265
712340,1.5100513855717546,0.39109230648661897,0.5764926633859118
715198,1.3477555808096702,-0.12711375452338536,-0.18966075446173347
715599,1.246692687445096,-0.12220252167600698,-0.20596337698163225
716043,1.2546248395805988,-0.03535917836695601,-0.10062091902268389
716458,1.9428150901292829,-0.12425197761250306,-0.1755741574315659
724189,1.190677469164301,-0.18680893472701077,-0.24827567203317535
725704,1.6249422220706708,0.3047318656417941,0.3354929624846008
729117,1.3369986477240219,-0.1525031305236062,-0.2019044270644197
729658,1.4349688086274728,-0.09101869278334074,-0.09915001584973471
730158,1.3857377654093779,-0.27281106344206285,-0.38667456220429974
732783,1.37317989579145,-0.2150590346998138,-0.3278740815825769
742265,1.3684517541579386,-0.20476234552218986,-0.34099081911064366
745172,1.2323917558461115,0.020917350746328278,0.0615486244946144
749442,1.9015773778765315,0.3216096192960991,0.4463525692656998
750028,1.47058391619456,-0.05673505595138395,-0.12417000114652743
751655,1.7692092163557174,0.14909796717424717,0.2517631345573692
751960,1.5554288132561125,-0.1414871488771121,-0.15652535574088966
754719,1.3909315738724493,0.01652755003084172,0.03702285314119669
755834,1.5716570212291285,0.007972773429254065,-0.04887793744913216
761789,1.106621355812736,-0.1379636873517993,-0.16391096573095898
761862,1.4840302613058869,-0.017262784973566703,0.03880555202443259
763191,1.5935775913191985,0.05214802078790992,0.052511654931955976
767769,1.3435145305312655,-0.08674206614218338,-0.10780643515247368
770077,1.6774312989738798,0.0015184313658949122,-0.046138000120878875
775025,1.6106318150191994,-0.06911020193042194,-0.09608738813362083
778546,2.0540766565547544,0.2496126122607527,0.3870525042048514
779469,1.6322104471259966,0.24237108581137612,0.3987209860778358
779589,1.6523434093755534,0.051623926058005365,0.04984942445125817
779830,1.946721596686203,-0.07838992816690493,-0.1371436307794609
779847,1.4362447151576145,-0.009833356648387026,-0.14465080974268285
780544,1.1974180203637796,-0.045380545712991216,-0.06518044337971851
781141,1.6810473375021364,-0.07010302820163017,-0.1011873198131632
786817,1.1651636213344798,-0.17278539329611142,-0.24668832399722251
787474,1.5324998020364964,-0.08815148371102755,-0.15768869008931286
787479,1.410287322881636,-0.08987887098458014,-0.1359368690148659
791240,1.571304781446224,0.007115743375074368,0.010584666763112205
793001,1.3192556512573819,0.033093306160956404,0.07824105470187503
796810,1.5221076906904885,-0.027675000276446315,-0.020391732731972034
799916,1.711086416090593,-0.09252075305792862,-0.21413876309736146
801817,1.4911554685886748,-0.15892358720019684,-0.2187155253273103
803496,1.5045599248482038,-0.06352547690705279,-0.11548436220557123
812816,1.480062892364927,-0.058531823898196444,-0.13919806328955242
813191,1.4237447141798651,-0.059383325036227896,-0.061757231977408455
816647,1.2924005172665456,0.012598156553963902,-0.019445737443125832
818947,1.6285898930028169,0.1278458285465247,0.2793579243519855
819219,1.3477039771539407,0.10994428902729925,0.18828931419248995
820681,1.459488040172562,0.004010075161345217,0.06514788751741873
821455,1.4144860432216704,0.031385868780237525,0.07912677209516872
822244,1.926805711314565,-0.09508171475951244,-0.13498481435375465
825529,1.7594317726115911,0.00028147498714403696,-0.09580495619638518
829848,1.4985222423430138,0.04180501467786435,0.11948948060155606
830525,1.262825050307303,-0.17710467943968689,-0.23794350369406758
830724,1.5946846185302683,0.14448446047666663,0.11905297787073166
830906,1.407499025817432,-0.0767801536161119,-0.11789815578439788
832560,1.363509629788761,0.14554494199650891,0.1895415989991185
833309,1.162770720163061,0.059954276069674295,0.05285381037740411
834265,1.280245398042122,-0.053310648076251965,-0.11301743200136394
834634,1.6178967630983374,0.17838389492453,0.24121079784136512
835624,1.9668936406478392,0.22132009351917903,0.11633384847698469
836908,1.879027207611132,-0.14468414668294738,-0.1800710479484584
841380,1.197995379910792,0.09992476337468625,0.16302710923498176
846875,1.5461085887144788,0.27249428084354976,0.3312890091686995
848091,1.529531468644152,0.07466002903183155,0.10049297250997902
851343,1.4606843986378686,-0.24144572073903614,-0.38413029154469336
854408,1.6139292542496722,0.443141272978792,0.7739778098844454
856264,1.1581036236573803,-0.12770332649292726,-0.17464527392335483
857075,1.6842870033622848,0.11675800590586949,0.03803069087202049
858852,1.1005521166253462,0.02725203178339619,0.03544080868828203
860466,1.522352287606084,-0.008592733047513734,-0.007474249970899516
860907,1.3263877623880969,-0.10068605778526973,-0.13648827401837704
865307,1.584761887759483,-0.03593588555526317,-0.05365852875641419
865567,1.3725684603490387,-0.082387072449561,-0.11866645874922899
867116,1.488337290326727,0.09142182199587068,0.14734106706221906
870802,1.3961536462996078,-0.09982132819671152,-0.16264779747460234
873821,1.5745492740711995,-0.0005717400645350867,-0.02886373525810204
877558,1.188896633984454,-0.0972392672331035,-0.10294073108791091
881241,1.5173216225916102,-0.0373212305904409,-0.05653235831564096
882045,1.7500023092286616,0.2773714715724487,0.5003618269528554
884433,1.1406243210802616,-0.028110672226275613,0.000540451474105641
886960,1.8242399953694934,-0.09565985848984693,-0.21352176113279286
